headline,date,doc_type,material_type,section,keywords
"1940: Kitchen Thrift Urged in Britain, Educational Drive to Show Way",2015-04-05,article,News,,"['Rationing and Allocation of Resources', 'World War II (1939-45)']"
Expedited Weapons Deliveries to Saudi Arabia Signal Deepening U.S. Involvement,2015-04-07,article,News,,[]
Oral Antibiotics Are Found to Save More Infant Lives,2015-04-06,article,News,,"['Babies and Infants', 'ANTIBIOTICS', 'Meningitis', 'Pneumonia', 'Sepsis', 'Third World and Developing Countries', 'Infections', 'Research', 'Medicine and Health']"
Behind Lord Huron’s Beautifully Bizarre New Album,2015-04-06,article,News,,['Music']
Party Time With an Old Friend,2015-04-07,article,News,,"['Bars and Nightclubs', 'Beer']"
"Another ‘Serial’ Chapter, From Group of Lawyers",2015-04-07,article,Brief,,"['Television', 'Podcasts', 'Murders, Attempted Murders and Homicides']"
"RadioShack’s Blueprint for a Rebirth, Planned by a Hedge Fund",2015-04-06,article,News,,"['Electronics', 'Shopping and Retail', 'Bankruptcies', 'Hedge Funds']"
Review: Philip Glass’s ‘Words Without Music’ Tells of a Life Full of Changes in Rhythm,2015-04-05,article,Review,,"['Books and Literature', 'Music', 'Classical Music']"
Picciotto-Hamilton Rainbow Squares,2015-04-06,article,News,,"['Mathematics', 'Puzzles']"
"At Success Academy Charter Schools, High Scores and Polarizing Tactics",2015-04-06,article,News,,"['Education (K-12)', 'Charter Schools', 'School Discipline (Students)']"
California Seeks to Make Way for Statue of Sally Ride in U.S. Capitol,2015-04-06,article,News,,"['Capitol Building (Washington, DC)', 'Women and Girls', 'Homosexuality and Bisexuality', 'Monuments and Memorials (Structures)', 'Space and Astronomy']"
Money Threatens the Courts,2015-04-07,article,Letter,,"['Conflicts of Interest', 'Courts and the Judiciary']"
HP Comes to Terms With the Cloud,2015-04-07,article,News,,"['Cloud Computing', 'Computers and the Internet', 'Enterprise Computing', 'Software']"
"Video Review: Yes, the Kia Sedona Is a Van, but That’s a Good Thing",2015-04-07,article,News,,['Automobiles']
What’s On TV Monday,2015-04-06,article,Schedule,,['Television']
Greece and I.M.F. Hold Talks on Crucial Debt Payment,2015-04-05,article,News,,['European Sovereign Debt Crisis (2010- )']
"Israeli Fire Killed Spanish Peacekeeper in January, Israeli Official Confirms",2015-04-07,article,News,,"['Murders, Attempted Murders and Homicides', 'Defense and Military Forces']"
Indian Police Shoot and Kill 20 Said to Be Illegally Cutting Down Trees,2015-04-07,article,News,,"['Logging Industry', 'Trees and Shrubs', 'Deaths (Fatalities)', 'Smuggling']"
Iraq Empties Mass Graves in Search for Cadets Killed by ISIS,2015-04-07,article,News,,['Deaths (Fatalities)']
"In Republican Attacks on the Fed, Experts See a Shift",2015-04-07,article,News,,"['United States Politics and Government', 'United States Economy', 'Law and Legislation']"
"On ‘The Daily Show,’ Jon Stewart Offers Support to Trevor Noah, Despite ‘Kerfuffle’",2015-04-07,article,News,,"['Comedy and Humor', 'Social Media', 'Television']"
What Candidates Need,2015-04-07,article,Op-Ed,,"['United States Politics and Government', 'Presidential Election of 2016']"
"In Napa Valley, a Bike Ride With Food as Co-Star",2015-04-07,article,News,,"['Bicycles and Bicycling', 'Chefs', 'Cooking and Cookbooks', 'Travel and Vacations']"
"In Chicago’s Reshaped Politics, Unions Are Divided Over Mayoral Race",2015-04-05,article,News,,"['Organized Labor', 'Elections, Mayors', 'Endorsements']"
"Low Gasoline Prices Will Continue This Summer, Government Says",2015-04-07,article,News,,"['Oil (Petroleum) and Gasoline', 'Prices (Fares, Fees and Rates)']"
"After Victory Over ISIS in Tikrit, Next Battle Requires a New Template",2015-04-07,article,News,,"['Shiite Muslims', 'Sunni Muslims', 'United States Defense and Military Forces']"
When She Is Pregnant and Obese,2015-04-06,article,Letter,,"['Obesity', 'Pregnancy and Childbirth', 'Weight', 'Diet and Nutrition']"
University of Virginia Fraternity to Go After Rolling Stone for Rape Article,2015-04-07,article,News,,"['Fraternities and Sororities', 'Colleges and Universities', 'Suits and Litigation (Civil)']"
Yankees Have a Hole and Plenty of Hope to Fill It,2015-04-06,article,News,,['Baseball']
"Michael Bloomberg, Mayor of London?",2015-04-07,article,Op-Ed,,['Mayors']
Iranian Border Guards Are Killed in Fighting Near Pakistan,2015-04-07,article,News,,[]
A Dental Hub With Central Park Views May Go on the Market,2015-04-06,article,News,,"['Real Estate (Commercial)', 'Teeth and Dentistry']"
Ad Attacking Rand Paul on Iran Will Coincide With Opening of His Presidential Campaign,2015-04-07,article,News,,"['Nuclear Weapons', 'Political Advertising', 'Presidential Election of 2016', 'United States International Relations']"
Economics and Elections,2015-04-06,article,Op-Ed,,"['Economic Conditions and Trends', 'United States Politics and Government', 'Elections']"
‘Better Call Saul’ Season 1 Finale Recap: It’s Never Stopping Me Again,2015-04-07,article,News,,['Television']
"Kris Bryant, the Baseball Players’ Union and a Lesson for Labor",2015-04-06,article,News Analysis,,"['Baseball', 'Organized Labor', 'Free Agents (Sports)']"
Rand Paul and the Empty Box,2015-04-07,article,News,,[]
Alex Rodriguez Returns as the Yankees’ Designated Attention-Getter,2015-04-07,article,News,,['Baseball']
Weinstein Company Is Said to Be Set to Sell TV Unit to ITV Studios,2015-04-07,article,News,,"['Television', 'Mergers, Acquisitions and Divestitures', 'Web-Original Programming']"
Progress Is Seen in Detecting C.T.E. in Living Patients,2015-04-06,article,News,,"['Chronic Traumatic Encephalopathy', 'Football', 'Concussions']"
"With Meld, Another Step Toward the Internet of Tasty Things",2015-04-07,article,News,,"['Cooking and Cookbooks', 'Home Automation and Smart Homes', 'Kitchens']"
"Rolling Stone Article on Rape at University of Virginia Failed All Basics, Report Says",2015-04-05,article,News,,"['Colleges and Universities', 'Sex Crimes', 'Fraternities and Sororities', 'News and News Media', 'Magazines']"
A Regular Worries That the Palm’s Face-Lift Could Cause Wrinkles,2015-04-05,article,News,,['Restaurants']
"Review: ‘The Comedians,’ Starring Billy Crystal and Josh Gad",2015-04-07,article,Review,,['Television']
No Red and Blue Divide When it Comes to Renewable Energy Innovation and CO2 Rules,2015-04-06,article,News,,"['AIR POLLUTION', 'Alternative and Renewable Energy', 'Carbon Dioxide', 'Global Warming', 'Greenhouse Gas Emissions', 'Polls and Public Opinion', 'Regulation and Deregulation of Industry']"
"Pakistani Man Killed 10 Relatives, Police Say",2015-04-05,article,News,,"['Murders, Attempted Murders and Homicides']"
Condé Nast Traveler Magazine Grows Voluptuous in Lean Times,2015-04-05,article,News,,"['Magazines', 'Luxury Goods and Services']"
Atticus Lish Wins PEN/Faulkner Prize,2015-04-07,article,News,,"['Awards, Decorations and Honors', 'Books and Literature']"
A Native American Festival in Phoenix,2015-04-07,article,News,,"['Native Americans', 'Travel and Vacations']"
Verbatim: A Father’s Lament,2015-04-07,article,News,,[]
"‘Louie’ Is Back. His Issues Are, Too.",2015-04-06,article,News,,"['Television', 'Comedy and Humor']"
1940: Decree Bans Heat Till Oct. 15,2015-04-07,article,News,,"['Conservation of Resources', 'Heating', 'World War II (1939-45)']"
"Review: Stacy Sullivan, Guided by History and Weather, at the Metropolitan Room",2015-04-06,article,Review,,['Music']
"Dr. Fredric Brandt, 65, Celebrity ‘Baron of Botox,’ Is Dead",2015-04-07,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Celebrities', 'Skin']"
A Norway Town and Its Pipeline to Jihad in Syria,2015-04-05,article,News,,"['Terrorism', 'Muslims and Islam']"
Boeing and Delta Spend Millions in Fight Over Export-Import Bank’s Existence,2015-04-06,article,News,,"['AIRLINES AND AIRPLANES', 'International Trade and World Market', 'United States Politics and Government']"
Your Monday Briefing,2015-04-06,article,News,,[]
"Trade, Geography, and Microfoundations (Wonkish)",2015-04-05,article,News,,[]
"Biding His Time, Duke Reserve Delivers the Boom ",2015-04-06,article,News,,"['Basketball (College)', 'NCAA Basketball Championships (Men)']"
Pakistani Court Orders Ex-C.I.A. Officials Charged Over 2009 Drone Strike,2015-04-07,article,News,,"['Drones (Pilotless Planes)', 'Civilian Casualties', 'Deaths (Fatalities)', 'Targeted Killings', 'Espionage and Intelligence Services']"
Ron Paul Is Expected to Play Little Role in Rand Paul’s Campaign,2015-04-06,article,News,,['Presidential Election of 2016']
"As Baseball Returns for Opening Day, Runs Don’t Follow",2015-04-07,article,News,,['Baseball']
4 Workers Injured at Midtown Manhattan Construction Site,2015-04-07,article,News,,"['Accidents and Safety', 'Building (Construction)']"
"For Barbara Comstock of Virginia, a Switch From Left to Right",2015-04-06,article,News,,"['Series', 'United States Politics and Government', 'Elections, House of Representatives', 'Women and Girls']"
Samsung Shows Signs of a Turnaround,2015-04-07,article,News,,"['Smartphones', 'Company Reports']"
Diana Taurasi Has Surgery on Hand,2015-04-07,article,Brief,,['Basketball']
Brittany Lincicome Mounts Charge to Claim Year’s First Major at ANA Inspiration,2015-04-06,article,News,,['Golf']
S.E.C. Gains Support From an Unexpected Quarter,2015-04-07,article,News,,"['Securities and Commodities Violations', 'Insider Trading', 'Decisions and Verdicts']"
Viacom to Take 2nd-Quarter Write-Downs of $785 Million,2015-04-06,article,News,,"['Company Reports', 'Cable Television', 'Media']"
"Turkey and Iran Put Tensions Aside, for a Day",2015-04-07,article,News,,"['Muslims and Islam', 'International Relations']"
Recent Commercial Transactions,2015-04-07,article,News,,"['Real Estate (Commercial)', 'Renting and Leasing (Real Estate)']"
‘Old-School A.C.C. Fan’ Wins N.C.A.A. Pool,2015-04-07,article,News,,"['NCAA Basketball Championships (Men)', 'Basketball (College)']"
Tasca Chino Merges Spanish and Chinese,2015-04-07,article,News,,['Restaurants']
Facing Death as a Teenager,2015-04-05,article,News,,"['Living Wills and Health Care Proxies', 'Photography']"
Netflix Will Show Ricky Gervais’s Comedy ‘Special Correspondents’,2015-04-06,article,News,,"['Web-Original Programming', 'Movies']"
What It Really Means to Call Hillary Clinton ‘Polarizing’,2015-04-07,article,News,,"['Presidential Election of 2016', 'United States Politics and Government', 'English Language']"
Did Rolling Stone Hurt the Quest for Justice?,2015-04-07,article,Op-Ed,,"['Sex Crimes', 'Colleges and Universities', 'Blacks', 'Black People', 'News and News Media']"
Daniel Barenboim’s Festtage Performance Makes Case for Inheriting Berlin Philharmonic,2015-04-05,article,News,,"['Music', 'Classical Music']"
Rand Paul Announces Presidential Run,2015-04-07,article,News,,['Presidential Election of 2016']
New York Today: Striving for Success,2015-04-07,article,News,,[]
India: Officers Die in Kashmir Attack,2015-04-07,article,Brief,,"['Attacks on Police', 'Murders, Attempted Murders and Homicides']"
What We’re Reading,2015-04-07,article,News,,"['APPLES', 'Computers and the Internet', 'Dog Sledding', 'Dogs', 'Hijacking', 'Identification Devices', 'Newspapers', 'Sex Crimes', 'Watches and Clocks', 'Wearable Computing']"
The New Wave of Cabana Shirts,2015-04-07,article,News,,"['Fashion and Apparel', 'Men and Boys']"
Brian Unger on ‘the Big American Story’,2015-04-07,article,Question,,"['Travel and Vacations', 'Television', 'Woolworth Building (NYC)']"
One Woman’s Mission to Free Laos From Millions of Unexploded Bombs,2015-04-05,article,News,,"['Bombs and Explosives', 'Vietnam War', 'Cluster Munitions']"
"Big Names, and Big Money, Remain After Wildcats’ Exit",2015-04-06,article,News,,"['Basketball (College)', 'Draft and Recruitment (Sports)', 'Coaches and Managers', 'Colleges and Universities']"
"Big Companies Pay Later, Squeezing Their Suppliers",2015-04-06,article,News,,"['Food', 'Credit and Debt', 'Banking and Financial Institutions']"
"Taking Feminist Battle to China’s Streets, and Landing in Jail",2015-04-05,article,News,,"[""Women's Rights"", 'Women and Girls', 'Human Rights and Human Rights Violations']"
Mets Exploit Two Errors to Beat Max Scherzer and the Nationals,2015-04-07,article,News,,['Baseball']
"Sabrina Rubin Erdely, Writer of Rolling Stone Rape Article, Issues Statement",2015-04-05,article,Text,,"['News Sources, Confidential Status of']"
"In Hawaii, Chickens Gone Wild",2015-04-06,article,News,,"['Chickens', 'Genetics and Heredity', 'DNA (Deoxyribonucleic Acid)']"
Rand Paul Taking an Untested Route to the Republican Nomination,2015-04-07,article,News,,"['Presidential Election of 2016', 'United States Politics and Government', 'Libertarianism (US Politics)']"
Letting My Autistic Son Go Where the Wild Things Are,2015-04-06,article,News,,"['ANIMALS', 'Autism', 'Bears']"
Signs of Trouble Before New Jersey Centenarian Killed Wife With Ax and Took His Own Life,2015-04-07,article,News,,"['Murders, Attempted Murders and Homicides', 'Suicides and Suicide Attempts', 'Domestic Violence']"
Do Women Take Body Image Cues From Models?,2015-04-06,article,News,,"['ANOREXIA NERVOSA', 'Celebrities', 'Eating Disorders', 'Fashion and Apparel', 'Law and Legislation', 'Models (Professional)', 'Social Media', 'Women and Girls']"
Crowing of a Red Junglefowl,2015-04-06,audio,,,[]
A Reading of “With Eilmer of Malmesbury” by Paul Muldoon,2015-04-07,audio,,,[]
Crowing of a Farm Rooster,2015-04-06,audio,,,[]
The Dow Minute by Minute,2015-04-07,multimedia,Interactive Feature,,['Dow Jones Stock Average']
"Welcome Back, Baseball",2015-04-06,multimedia,Interactive Feature,,['Baseball']
3-Month Treasury Bills,2015-04-07,multimedia,Interactive Feature,,['Government Bonds']
The Dow Minute by Minute,2015-04-07,multimedia,Interactive Feature,,['Dow Jones Stock Average']
Popular Demand,2015-04-06,multimedia,Interactive Feature,,"['ADVERTISING AND MARKETING', 'NCAA Basketball Championships (Men)']"
The Iran Nuclear Deal’s Definition Depends on Who’s Talking,2015-04-07,multimedia,Interactive Feature,,['Nuclear Weapons']
What Rand Paul Would Need to Do to Win,2015-04-07,multimedia,Interactive Feature,,['Presidential Election of 2016']
Meet the 5 Women’s Rights Activists China Detained,2015-04-06,multimedia,Interactive Feature,,"[""Women's Rights"", 'Demonstrations, Protests and Riots']"
Live C.T.E. Test,2015-04-06,multimedia,Interactive Feature,,"['Concussions', 'Football', 'Chronic Traumatic Encephalopathy']"
Climbing the Ladder,2015-04-05,multimedia,Interactive Feature,,['Real Estate and Housing (Residential)']
Taking a Few Swings as the Season Begins,2015-04-06,multimedia,Interactive Feature,,['Baseball']
Ruling in Delta Air Lines v. the Export-Import Bank,2015-04-06,multimedia,Interactive Feature,,"['International Trade and World Market', 'Decisions and Verdicts']"
The Parched West,2015-04-06,multimedia,Interactive Feature,,[]
Millennials Rule,2015-04-07,multimedia,Interactive Feature,,['Colleges and Universities']
America’s Endless War Over Money,2015-04-07,multimedia,Interactive Feature,,['United States Economy']
Jeb Bush’s 2009 Voter-Registration Application,2015-04-06,multimedia,Interactive Feature,,"['Voter Registration and Requirements', 'Presidential Election of 2016']"
"Coding, Caffeine and Naps",2015-04-06,multimedia,Slideshow,,"['Computers and the Internet', 'Colleges and Universities', 'Hackathons']"
Pictures of the Day: France and Elsewhere,2015-04-06,multimedia,Slideshow,,[]
Your Evening Briefing,2015-04-07,multimedia,Slideshow,,[]
Quick Pizza Dough,2015-04-06,multimedia,Slideshow,,"['Pizza', 'Cooking and Cookbooks']"
The Essential Kanye West,2015-04-06,multimedia,Slideshow,,[]
Creatures of the Wind and Tavi Gevinson’s Southern Spring Trip,2015-04-06,multimedia,Slideshow,,[]
Limani and Estiatorio Milos,2015-04-07,multimedia,Slideshow,,"['Restaurants', 'Seafood']"
‘Lumière! Inventing Cinema’,2015-04-06,multimedia,Slideshow,,"['Cameras', 'Movies']"
"Grinning, Sparky Declines to Comment",2015-04-06,multimedia,Slideshow,,"['Hockey, Ice', 'Mascots']"
Millions of Bombs Remain From U.S. Secret War on Laos,2015-04-05,multimedia,Slideshow,,"['Bombs and Explosives', 'Cluster Munitions', 'Vietnam War', 'Accidents and Safety']"
‘Lumière! Inventing Cinema’,2015-04-05,multimedia,Slideshow,,['Movies']
The New Wave of Cabana Shirts,2015-04-06,multimedia,Slideshow,,"['Fashion and Apparel', 'Men and Boys']"
A New Wall Rises in Bulgaria,2015-04-06,multimedia,Slideshow,,"['Refugees and Displaced Persons', 'Border Barriers']"
"Nice Day for a Drive, Chip and Putt",2015-04-07,multimedia,Slideshow,,[]
Elvis Is Everywhere,2015-04-07,multimedia,Slideshow,,[]
"Nice Day for a Drive, Chip and Putt",2015-04-06,multimedia,Slideshow,,[]
High School Track Athletes Live Out Jamaica’s National Passion,2015-04-06,multimedia,Slideshow,,['Track and Field']
Your Evening Briefing,2015-04-06,multimedia,Slideshow,,[]
Living in Sugar Hill,2015-04-07,multimedia,Slideshow,,['Real Estate and Housing (Residential)']
A Victorian House in Hertfordshire,2015-04-07,multimedia,Slideshow,,['Real Estate and Housing (Residential)']
Scene City: Getting the Presidential Treatment,2015-04-07,multimedia,Slideshow,,['Television']
Pictures of the Day: Kenya and Elsewhere,2015-04-07,multimedia,Slideshow,,[]
Bonnets and Eggs for Easter,2015-04-05,multimedia,Slideshow,,"['Easter and Holy Week', 'Parades']"
"What You Get for ... $900,000",2015-04-07,multimedia,Slideshow,,['Real Estate and Housing (Residential)']
Rand Paul Declares Presidential Campaign,2015-04-07,multimedia,Video,,['Presidential Election of 2016']
"Rand Paul, Caught in the Middle",2015-04-07,multimedia,Video,,"['Libertarianism (US Politics)', 'United States Politics and Government']"
Cooking Techniques: Making Stock,2015-04-06,multimedia,Video,,['Cooking and Cookbooks']
Israel and United States Congress,2015-04-05,multimedia,Video,,[]
In Performance | Tessa Ferrer,2015-04-06,multimedia,Video,,['Theater']
Walker Speaks on Admiration for Reagan,2015-04-06,multimedia,Video,,['Presidential Election of 2016']
Pets Gone Wild,2015-04-06,multimedia,Video,,"['Pets', 'Snakes', 'Invasive Species']"
Obama on Iran and His View of the World,2015-04-05,multimedia,Video,,['United States International Relations']
What Obama Would Say to Iranians,2015-04-05,multimedia,Video,,[]
What Is the ‘Obama Doctrine’?,2015-04-05,multimedia,Video,,[]
Roasting Brussels Sprouts,2015-04-07,multimedia,Video,,['Brussels Sprouts']
Big City Life,2015-04-07,multimedia,Video,,[]
Cooking Techniques: Roasting Asparagus,2015-04-06,multimedia,Video,,"['Asparagus', 'Cooking and Cookbooks']"
Lessons From the Negotiations,2015-04-05,multimedia,Video,,[]
2013: Rand Paul Discusses Immigration,2015-04-07,multimedia,Video,,[]
2010: Rand Paul at a Tea Party Event,2015-04-06,multimedia,Video,,"['Patient Protection and Affordable Care Act (2010)', 'USA PATRIOT Act', 'Tea Party Movement', 'Elections, Senate']"
Obama at the White House Easter Egg Roll,2015-04-06,multimedia,Video,,"['White House Building (Washington, DC)', 'Easter and Holy Week']"
Roasting Butternut Squash,2015-04-07,multimedia,Video,,['Squash (Vegetable)']
Driven | 2015 Kia Sedona SX Limited,2015-04-07,multimedia,Video,,['Automobiles']
From 2015: Why Wesley Bell Entered Politics,2015-04-05,multimedia,Video,,"['Police Brutality, Misconduct and Shootings', 'Race and Ethnicity', 'Elections, City Councils', 'Blacks', 'Black People']"
What Obama Would Say to Israelis,2015-04-05,multimedia,Video,,[]
Video Shows Fatal Police Shooting,2015-04-07,multimedia,Video,,"['Police Brutality, Misconduct and Shootings', 'Murders, Attempted Murders and Homicides']"
"Intersection | Orchard Road, Singapore",2015-04-07,multimedia,Video,,['Fashion and Apparel']
Congress’s ‘Red Line’,2015-04-05,multimedia,Video,,[]
Your Wednesday Briefing,2015-04-08,article,News,,[]
The Fiscal Future II: Not Enough Debt?,2015-04-07,article,News,,[]
Elvis Is Everywhere,2015-04-08,article,News,,"['Music', 'Photography']"
New Hikes in Sonoma,2015-04-09,article,News,,"['Hikes and Hiking', 'Historic Buildings and Sites', 'Travel and Vacations']"
"Royal Dutch Shell in Talks for BG Group, a Gas Producer",2015-04-07,article,News,,"['Mergers, Acquisitions and Divestitures', 'Natural Gas', 'Oil (Petroleum) and Gasoline']"
"Review: In ‘About Elly,’ a Middle Class Enjoying Itself Is Engulfed in Change",2015-04-07,article,Review,,['Movies']
Study Forecasts 70% Loss of West Canada’s Glaciers,2015-04-07,article,News,,"['Global Warming', 'Glaciers']"
‘Star Wars’ Movies Will Be Available at Digital Stores Like Amazon and iTunes,2015-04-07,article,News,,"['Computers and the Internet', 'Movies']"
Museum & Gallery Listings for April 10-16,2015-04-09,article,Schedule,,"['Art', 'Museums']"
The Living Beauty of Wicken Fen,2015-04-07,article,News,,['Wildlife Sanctuaries and Nature Reserves']
How the Poll Was Conducted,2015-04-08,article,News,,"['Polls and Public Opinion', 'Mayors', 'Elections, Mayors', 'Elections, City Councils']"
The Rev. Gardner C. Taylor on Slavery’s Sacrifices,2015-04-07,article,Text,,"['Civil War (US) (1861-65)', 'Slavery (Historical)']"
"April 9, 2015 — Pictures of the Day",2015-04-09,article,News,,['Photography']
New Video Shows Start of South Carolina Police Conflict as Routine,2015-04-09,article,News,,"['Murders, Attempted Murders and Homicides', 'Video Recordings, Downloads and Streaming', 'Police Brutality, Misconduct and Shootings']"
"At Goyard and Valextra, Leather Goods That Are Durable, Versatile — and Invisible",2015-04-08,article,News,,"['Handbags and Purses', 'Leather and Leather Goods', 'Luggage', 'Shopping and Retail', 'Fashion and Apparel']"
Warner Bros. and Lego Enter Market Where Toys and Gaming Meet,2015-04-09,article,News,,"['Toys', 'Computer and Video Games', 'Franchises']"
Explaining Jeb Bush’s ‘Hispanic’ Error,2015-04-09,article,Op-Ed,,"['Presidential Election of 2016', 'Hispanic-Americans', 'Psychology and Psychologists', 'Love (Emotion)', 'Marriages', 'Research']"
BB and the Permahawks,2015-04-08,article,News,,[]
"A Dual Review of What’s New, Starring Arnold Schwarzenegger and Renée Fleming",2015-04-07,article,News,,[]
"On ‘Game of Thrones,’ a Change of Scene",2015-04-09,article,News,,['Television']
"UConn’s Win Isn’t Pretty, but Title Is a Perfect 10th for Geno Auriemma",2015-04-08,article,News,,"['Basketball (College)', 'NCAA Basketball Championships (Women)']"
Can You Learn to Lead?,2015-04-07,article,News,,"['Graduate Schools and Students', 'Colleges and Universities', 'Business Schools', 'Executives and Management (Theory)']"
Ana Khouri’s Newest Jewelry Forms — to Accentuate a Woman’s Own,2015-04-09,article,News,,[]
A Short-Lived Power Failure in Washington Causes a Brief Government Shutdown,2015-04-07,article,News,,['Power Failures and Blackouts']
"James Best, Bumbling Sheriff of ‘The Dukes of Hazzard,’ Dies at 88",2015-04-08,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Television', 'ACTORS AND ACTRESSES']"
‘The Americans’ Recap: Paige the Interrogator,2015-04-09,article,News,,['Television']
Heirs to French Art Dealer May Benefit from Sale of Monet Lost During World War II,2015-04-09,article,News,,"['Art', 'Auctions', 'Concentration Camps', 'Holocaust and the Nazi Era', 'World War II (1939-45)']"
"For Some Teenagers, 16 Candles Mean It’s Time to Join Uber",2015-04-08,article,News,,"['Teenagers and Adolescence', 'Drivers Licenses', 'Car-Pooling and Ride-Sharing', 'Car Services and Livery Cabs', 'Traffic Accidents and Safety']"
"As Greece Battles a Debt Crisis, Its Banks Issue More Short-Term Debt",2015-04-07,article,News,,"['European Sovereign Debt Crisis (2010- )', 'Government Bonds', 'Banking and Financial Institutions']"
A Mother Fights to End Violence in Honor of Her Slain Son,2015-04-08,article,News,,"['Murders, Attempted Murders and Homicides']"
Morning Agenda: The $100 Billion Deal Day,2015-04-09,article,News,,"['Appointments and Executive Changes', 'Banking and Financial Institutions', 'Initial Public Offerings', 'Mergers, Acquisitions and Divestitures', 'Stocks and Bonds', 'Venture Capital']"
"‘Ravensbrück,’ by Sarah Helm",2015-04-07,article,Review,,"['Books and Literature', 'Holocaust and the Nazi Era', 'Concentration Camps']"
"In Newark, a Vertical Indoor Farm Helps Anchor an Area’s Revival",2015-04-07,article,News,,"['Agriculture and Farming', 'Real Estate (Commercial)']"
New York Parking Alert: Alternate-Side Parking Rules Suspended on Thursday,2015-04-09,article,News,,['Parking']
Israel’s Unworkable Demands on Iran,2015-04-08,article,Editorial,,"['Editorials', 'Nuclear Weapons', 'International Relations', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT']"
Today in Politics: Some Hiccups Await Rand Paul’s Big Day,2015-04-07,article,News,,['Presidential Election of 2016']
"Obama Makes Walker the Exception, Again",2015-04-07,article,News,,['Presidential Election of 2016']
Body of a Rebel Leader Is Identified in Uganda ,2015-04-07,article,News,,"['War Crimes, Genocide and Crimes Against Humanity', 'Human Rights and Human Rights Violations']"
Hollywood Takes a Roman Holiday ... Again,2015-04-07,article,News,,"['Movies', 'Tax Credits, Deductions and Exemptions']"
Vegetables à la Grecque Shows Its Versatility,2015-04-09,article,News,,"['Cooking and Cookbooks', 'Vegetables']"
Father and 7 Children Found Dead in Maryland,2015-04-07,article,News,,"['Accidents and Safety', 'Carbon Monoxide', 'Deaths (Fatalities)', 'Hazardous and Toxic Substances']"
"Under New Water Rules, Beverly Hills Must Turn Off Taps; Santa Cruz, Less So",2015-04-07,article,News,,"['Water', 'Drought', 'Rationing and Allocation of Resources', 'Conservation of Resources', 'Rain']"
‘American Epic’ TV Series Examines 1920s Recordings,2015-04-08,article,News,,"['Folk Music', 'Television']"
Chile Joins Other Latin American Nations Shaken by Scandal,2015-04-09,article,News,,['Corruption (Institutional)']
Russian Consumers Reflect the Pinch of Economic Sanctions,2015-04-09,article,News,,"['Consumer Behavior', 'Shopping Centers and Malls', 'Embargoes and Sanctions', 'Economic Conditions and Trends']"
U.S. Coal Leasing Program,2015-04-08,article,Letter,,"['Coal', 'Taxation', 'Mines and Mining']"
A Yankee Fan Admits (Painfully) That Boston Has the Better Team,2015-04-09,article,News,,['Baseball']
Google Dodges a Ban in Turkey Over Hostage Photo,2015-04-07,article,News,,"['Censorship', 'Kidnapping and Hostages', 'Freedom of Speech and Expression', 'Social Media']"
"For Manolo Blahnik, a Career-Crowning Award",2015-04-08,article,News,,"['Shoes and Boots', 'Awards, Decorations and Honors', 'Colleges and Universities', 'Fashion and Apparel', 'Couture (Fashion)']"
Herbal Supplements,2015-04-09,article,Letter,,"['Product Tests', 'Dietary Supplements and Herbal Remedies', 'Attorneys General']"
"Peter Diamandopoulos, Divisive Adelphi University President, Dies at 86",2015-04-07,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Colleges and Universities']"
"In the Boston Marathon Bombing, a Verdict, but Few Answers ",2015-04-08,article,Op-Ed,,"['Boston Marathon Bombings (2013)', 'Decisions and Verdicts', 'Terrorism']"
"Long an Unfinished Puzzle, the Nets Find the Missing Pieces",2015-04-08,article,News,,['Basketball']
"April 7, 2015 — Pictures of the Day",2015-04-07,article,News,,['Photography']
Taking Steps to Bridge a Divide,2015-04-09,article,News,,"['Customs, Etiquette and Manners']"
"Kansas Limits Abortion Method, Opening a New Line of Attack",2015-04-07,article,News,,"['ABORTION', 'Law and Legislation']"
Julia Louis-Dreyfus and Tony Hale’s Demented Double Act on ‘Veep’,2015-04-09,article,News,,"['Television', 'Comedy and Humor']"
When Service Isn’t Perfect,2015-04-09,article,News,,['Crossword Puzzles']
"In 2012 Tribute, Rubio Asked ‘What Would Jeb Do?’",2015-04-09,article,News,,['Presidential Election of 2016']
"Marine Le Pen, Leader of France’s National Front Party, Splits With Her Father, Its Founder",2015-04-08,article,News,,['Holocaust and the Nazi Era']
Creating Guitars for Gypsy Jazz,2015-04-07,article,News,,"['Guitars', 'Jazz', 'Musical Instruments']"
"Anti-Bias Ordinance Falls in Springfield, Missouri, After Push by Christian Conservatives",2015-04-09,article,News,,"['Homosexuality and Bisexuality', 'Christians and Christianity', 'Transgender and Transsexuals', 'Discrimination', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Freedom of Religion', 'Religion-State Relations']"
"If We Dig Out All Our Fossil Fuels, Here’s How Hot We Can Expect It to Get",2015-04-08,article,News,,"['Greenhouse Gas Emissions', 'Global Warming', 'Coal', 'Carbon Capture and Sequestration', 'Carbon Dioxide']"
Opera & Classical Music Listings for April 10-16,2015-04-09,article,Schedule,,"['Classical Music', 'Music', 'Opera']"
