headline,date,doc_type,material_type,section,keywords
A Divided Country,2014-05-02,multimedia,Video,,[]
On Top at the Derby,2014-05-03,multimedia,Video,,"['Kentucky Derby', 'Horse Racing']"
A Love Letter to Fiamma Ferragamo,2014-05-02,multimedia,Video,,['Fashion and Apparel']
Ford Names New Chief Executive Officer,2014-05-01,multimedia,Video,,['Automobiles']
Excerpt: ‘Hill Street Blues’,2014-05-01,multimedia,Video,,[]
Exclusive Clip of ‘The Double’,2014-05-02,multimedia,Video,,[]
Reaction to the Dockery Arraignment,2014-05-02,multimedia,Video,,"['Attacks on Police', 'Fires and Firefighters', 'ARSON']"
Times Minute | Behind Sterling’s Ouster,2014-05-02,multimedia,Video,,"['Unemployment', 'Food Trucks']"
Times Minute | Why G.M.’s Case Matters,2014-05-02,multimedia,Video,,[]
May Day Protests in Turkey,2014-05-01,multimedia,Video,,"['May Day', 'Demonstrations, Protests, and Riots']"
Movie Review: ‘Ida’,2014-05-02,multimedia,Video,,['Movies']
April Jobs Report | The Upshot Countdown,2014-05-02,multimedia,Video,,['Labor and Jobs']
Times Minute | Minimum Wage Politics,2014-05-01,multimedia,Video,,"['Minimum Wage', 'United States Politics and Government']"
Anatomy of a Scene: ‘Belle’,2014-05-01,multimedia,Video,,['Movies']
Video Notebook: Andray Blatche on Game 6,2014-05-03,multimedia,Video,,['Basketball']
Excerpt: ‘Hill Street Blues’,2014-05-01,multimedia,Video,,[]
‘Dripping’ and E-Cigarettes,2014-05-03,multimedia,Video,,"['Nicotine', 'E-Cigarettes']"
This Weekend: ‘Deadly’ and Funny Musical,2014-05-01,multimedia,Video,,"['Reality Television', 'Theater']"
Next Week on Retro Report,2014-05-02,multimedia,Video,,[]
Islamic Jihad on Defending Gaza,2014-05-03,multimedia,Video,,"['Muslims and Islam', 'Israeli Settlements', 'Palestinians', 'Defense and Military Forces']"
"This Week’s Movies: May 2, 2014",2014-05-01,multimedia,Video,,['Movies']
Acting Like an Ape,2014-05-01,multimedia,Video,,"['Movies', 'ACTORS AND ACTRESSES']"
A Preview of the Kentucky Derby,2014-05-02,multimedia,Video,,"['Kentucky Derby', 'Horses', 'Horse Racing', 'Triple Crown (Horse Racing)']"
Obama and Merkel on Ukraine,2014-05-02,multimedia,Video,,"['White House Building (Washington, DC)', 'Embargoes and Sanctions']"
Movie Review: ‘The Amazing Spider-Man 2’,2014-05-02,multimedia,Video,,['Movies']
Review: 2014 Ford Fiesta ST,2014-05-02,multimedia,Video,,['Automobiles']
"Assi Dayan, a Celebrated Actor and Filmmaker in Israel, Dies at 68",2014-05-03,article,Obituary (Obit),,"['Movies', 'Deaths (Obituaries)', 'ACTORS AND ACTRESSES']"
What’s On Saturday,2014-05-03,article,Schedule,,[]
Treasury Auctions for the Week of May 5,2014-05-05,article,Schedule,,"['Stocks and Bonds', 'Credit and Debt', 'States (US)', 'Education (K-12)']"
Red in the Face,2014-05-05,article,Question,,"['ALCOHOLIC BEVERAGES', 'Wines', 'Genetics and Heredity']"
Standing with the Kidnapped Girls in Nigeria,2014-05-03,article,News,,[]
Your Monday Briefing,2014-05-05,article,News,,[]
Conquering Personal Setbacks for Strong Finishes at Wells Fargo,2014-05-05,article,News,,['Golf']
Hollywood Charities Boycott Hotel to Protest Brunei’s Adoption of Shariah,2014-05-05,article,News,,"['Shariah (Islamic Law)', 'Hotels and Travel Lodgings']"
"Not Quite Amazing, but Spidey Does Swing",2014-05-04,article,News,,['Movies']
Are Pap Smears on the Way Out?,2014-05-05,article,Editorial,,"['Tests (Medical)', 'Human Papillomavirus (HPV)', 'Cervical Cancer', 'Editorials']"
Ukraine Presses Pro-Russia Militants After Fighting Spreads to a Port City,2014-05-03,article,News,,"['Demonstrations, Protests, and Riots', 'International Relations']"
Still Counting Gulf Spill’s Dead Birds,2014-05-05,article,News,,"['Birds', 'Gulf of Mexico Oil Spill (2010)']"
No Comment Necessary: ‘Fed to the Lions’,2014-05-05,article,News,,['Capital Punishment']
"Anthony Drexel Duke, 95, Dies; Scion of Wealth Aided Underprivileged",2014-05-03,article,Obituary (Obit),,['Deaths (Obituaries)']
Nets’ Fate May Rest With Backcourt ,2014-05-03,article,News Analysis,,"['Basketball', 'Playoff Games']"
"Sunday Breakfast Menu, May 4",2014-05-03,article,News,,[]
Bill de Blasio Shows Liberals Can Be Pro-Development,2014-05-05,article,News,,"['Affordable Housing', 'Zoning']"
Ending Automatic Defaults,2014-05-04,article,Letter,,"['Student Loans', 'Law and Legislation', 'Consumer Protection']"
France Says It Opposes G.E.’s Bid for Alstom Unit,2014-05-05,article,News,,"['Foreign Investments', 'Mergers, Acquisitions and Divestitures']"
A Spotlight on Sex Assaults on Campus,2014-05-05,article,Letter,,"['Colleges and Universities', 'Sex Crimes']"
"In Spite of the Law, Afghan ‘Honor Killings’ of Women Continue",2014-05-03,article,News,,"['Honor Killings', 'Women and Girls', 'Murders and Attempted Murders']"
Libya Leader Finally Picked but Is Quickly Challenged,2014-05-05,article,News,,"['Legislatures and Parliaments', 'Middle East and North Africa Unrest (2010- )']"
"Marcel Van Ooyen: Helping Flowers, Herbs and Sons Grow",2014-05-03,article,News,,"['Cooking and Cookbooks', 'Gardens and Gardening']"
More Dead in Colombia Mine Collapse,2014-05-05,article,News,,"['Deaths (Fatalities)', 'Mines and Mining']"
Mixed Verdict in Apple-Samsung Patent Fight,2014-05-03,article,News,,"['Decisions and Verdicts', 'Inventions and Patents', 'Smartphones']"
Loans That Avoid Banks? Maybe Not,2014-05-03,article,News,,"['Banking and Financial Institutions', 'Credit and Debt']"
"Teacher and Student Meet Again on the Ice, as Foes",2014-05-03,article,News,,"['Hockey, Ice', 'Playoff Games']"
Mets’ Young Game Manager Continues to Build a Rapport With His Pitchers,2014-05-03,article,News,,['Baseball']
Fans Boo Sabathia; He Can’t Blame Them,2014-05-04,article,News,,['Baseball']
Old Times There Are Not Forgotten,2014-05-05,article,Review,,['Theater']
Safety Agency Pressures Graco to Recall More Child Seats,2014-05-05,article,News,,"['Child Car Seats', 'Automobile Safety Features and Defects']"
Death Stalks Muslims as Myanmar Cuts Off Aid,2014-05-03,article,News,,"['Rohingya (Ethnic Group)', 'Minorities', 'Humanitarian Aid']"
Gardening for Climate Change,2014-05-03,article,Op-Ed,,"['Gardens and Gardening', 'Flowers and Plants', 'Global Warming', 'Weather']"
Arms Cache Most Likely Kept in Texas by the C.I.A.,2014-05-04,article,News,,"['Classified Information and State Secrets', 'Firearms', 'Stockpiling']"
The Flavor of a Family Business,2014-05-03,article,Question,,"['Family Business', 'Careers and Professions', 'Ice Cream and Frozen Desserts', 'Labor and Jobs']"
A Foothold on Clay May Be Slipping,2014-05-05,article,News,,['Tennis']
Zendesk Sets Price Range for I.P.O.,2014-05-05,article,News,,"['Cloud Computing', 'Initial Public Offerings']"
"‘No Hope’ for Those Buried by Mudslide, Afghanistan Official Says",2014-05-03,article,News,,"['Landslides and Mudslides', 'Humanitarian Aid']"
Teachers Question Pay-for-Performance Element in Proposed Contract,2014-05-03,article,News,,"['Education (K-12)', 'Teachers and School Employees', 'Wages and Salaries', 'Motivation and Incentive Programs', 'Organized Labor']"
Eye-for-an-Eye Incivility,2014-05-05,article,Op-Ed,,['Capital Punishment']
"Gary Becker, 83, Nobel Laureate, Dies; Applied Economics to Everyday Life",2014-05-05,article,Obituary (Obit),,"['Economics (Theory and Philosophy)', 'Discrimination', 'Deaths (Obituaries)', 'Presidential Medal of Freedom']"
20 Are Held and Curfew Is Imposed After Attacks on Muslims in India,2014-05-03,article,News,,"['Bodos (Ethnic Group)', 'Muslims and Islam', 'Murders and Attempted Murders']"
Books to Share on Mother’s Day,2014-05-05,article,News,,"['Books and Literature', ""Mother's Day"", 'Parenting']"
"Corrections: May 4, 2014",2014-05-04,article,News,,[]
Sane Gun Laws,2014-05-04,article,Letter,,"['Gun Control', 'Lobbying and Lobbyists']"
"Tanne Gabler, Braden Beard",2014-05-04,article,News,,['Weddings and Engagements']
Seven Tips for Stock Traders Determined to Defy the Odds,2014-05-05,article,News,,['Stocks and Bonds']
Cooperation With G.O.P. Puts Senator in a Primary,2014-05-05,article,News,,"['Primaries and Caucuses', 'Elections, State Legislature']"
John Kimble and Adam Banks,2014-05-04,article,News,,['Weddings and Engagements']
Reasons to Brush Up Your Serve,2014-05-05,article,News,,"['Tennis', 'Travel and Vacations']"
Today in Small Business: Better Light Bulbs,2014-05-05,article,News,,"['Small Business', 'Start-ups']"
King Cotton and His Bloody Surrogates,2014-05-05,article,Review,,"['Quilts', 'Civil War (US) (1861-65)', 'Art']"
"Six Seconds of Loopy Creativity, and Millions of Fans",2014-05-03,article,News,,"['Mobile Applications', 'Social Media', 'Video Recordings, Downloads and Streaming']"
Do You Set Rules for Yourself About How You Use Your Time?,2014-05-05,article,News,,[]
Alexandra Della Rocchetta and James Tripiano,2014-05-04,article,News,,['Weddings and Engagements']
End Corporate Taxation,2014-05-03,article,Op-Ed,,"['Corporate Taxes', 'Relocation of Business', 'United States Economy', 'Tax Shelters']"
"Behind the Masks in Ukraine, Many Faces of Rebellion",2014-05-03,article,News,,[]
Key European Forecast on Growth and Inflation,2014-05-05,article,Schedule,,['Inflation (Economics)']
The Race to Beat ‘Best Before’,2014-05-03,article,News,,['Bakeries and Baked Products']
China Sentences Accused Spy to 10-Year Prison Term,2014-05-05,article,News,,"['Classified Information and State Secrets', 'Espionage and Intelligence Services', 'Sentences (Criminal)']"
"Town Meetings Can Have Prayer, Justices Decide",2014-05-05,article,News,,"['Religion-State Relations', 'Prayers and Prayer Books', 'Chaplains']"
How Gary Becker Transformed the Social Sciences,2014-05-05,article,An Appraisal,,['Economics (Theory and Philosophy)']
When Playwrights’ Fancies Turn,2014-05-05,article,Review,,['Theater']
Groggy Yankees Lean on Tanaka Until Their Offense Ends Its Slumber,2014-05-03,article,News,,['Baseball']
Pictures of the Day: Afghanistan and Elsewhere,2014-05-05,article,News,,[]
Lonely-Hearts and Action Tales,2014-05-05,article,Review,,['Theater']
"Profit Off, Pfizer Again Aims to Lure AstraZeneca",2014-05-05,article,News,,['Company Reports']
Media Slant: A Question of Cause and Effect,2014-05-03,article,News,,"['Newspapers', 'Research', 'Liberalism (US Politics)', 'Conservatism (US Politics)', 'Politics and Government', 'News and News Media', 'United States Politics and Government']"
Nate Lowman and Majical Cloudz’s Devon Welsh Talk Creativity and Music,2014-05-05,article,News,,[]
42 and 45 Overpower 44,2014-05-03,article,Op-Ed,,"['Presidential Election of 2016', 'United States Politics and Government']"
A Whole New Chapter for a Writing Pitcher,2014-05-03,article,News,,['Baseball']
Outside Spending Enters Arena of Judicial Races,2014-05-05,article,News,,"['Elections, Courts and the Judiciary', 'Political Advertising', 'Campaign Finance', 'Political Action Committees', 'Supreme Courts (State)']"
Kid Getting Into Treble,2014-05-03,article,News,,['Crossword Puzzles']
"Winning Lottery Numbers for May 2, 2014",2014-05-03,article,List,,['Lotteries']
Cellphone Searches,2014-05-05,article,Letter,,"['Search and Seizure', 'Cellular Telephones']"
Sotheby’s Yields to Hedge Fund Mogul and Allies,2014-05-05,article,News,,[]
"Confronting the Inevitable, Graphically",2014-05-05,article,Review,,['Books and Literature']
Clear Rules Eyed on Church Sex Abuse,2014-05-03,article,News,,"['Sex Crimes', 'Priests', 'Child Abuse and Neglect']"
Kiev Struggles to Break Russia’s Grip on Gas Flow,2014-05-05,article,News,,"['Natural Gas', 'Pipelines', 'International Trade and World Market', 'Prices (Fares, Fees and Rates)']"
Europe Expects Its Economy to Grow 1.6% This Year,2014-05-05,article,News,,"['Economic Conditions and Trends', 'Gross Domestic Product', 'European Sovereign Debt Crisis (2010- )']"
An Apocalyptic Vision Unfurled,2014-05-03,article,Review,,['Theater']
Investors Gather for Sohn Conference,2014-05-05,article,News,,[]
A Ninth-Inning Blast Trumps the Mets’ Powerful Night,2014-05-04,article,News,,['Baseball']
In Store | Bonpoint Arrives in SoHo With a Capsule and a Collaboration,2014-05-05,article,News,,['Fashion and Apparel']
Financial Data Company Markit Files for I.P.O.,2014-05-05,article,News,,"['Banking and Financial Institutions', 'Initial Public Offerings']"
Safety Sometimes Prevails Over Accuracy in Calling the First Out of a Double Play,2014-05-03,article,News,,"['Baseball', 'Officiating (Sports)', 'Instant Replay (Sports)']"
A Composer’s Ambitious Take on Sophocles Makes a Big Impression in London,2014-05-05,article,Review,,"['Opera', 'Classical Music']"
In Our Pages: May 6,2014-05-05,article,News,,"['Americans Abroad', 'Real Estate and Housing (Residential)', 'Shopping and Retail']"
A Red-Hot Rumor About Apple Falls Apart,2014-05-05,article,News,,"['Headphones and Headsets', 'Rumors']"
"Shredded, Sliced and Covered Up",2014-05-03,article,News,,"['Art', 'Classified Information and State Secrets']"
"De Blasio Sets a 10-Year Plan for Housing, Putting the Focus on Affordability",2014-05-05,article,News,,"['Affordable Housing', 'Real Estate and Housing (Residential)']"
"James Oberstar, 79, Congressman Ousted in Tea Party Tide, Dies",2014-05-05,article,Obituary (Obit),,"['United States Politics and Government', 'Deaths (Obituaries)']"
"After Failed Peace Talks, Pushing to Label Israel as Occupier of Palestine",2014-05-05,article,News,,"['Palestinians', 'International Relations']"
English Class With Mr. Roth,2014-05-03,article,Op-Ed,,"['Writing and Writers', 'Books and Literature']"
Inventing a Failure,2014-05-05,article,Op-Ed,,"['Patient Protection and Affordable Care Act (2010)', 'Health Insurance and Managed Care', 'United States Politics and Government']"
Falling Behind in N.H.L. Playoffs Is No Reason to Lose Hope,2014-05-03,article,News,,"['Hockey, Ice', 'Playoff Games']"
Minimalist Retrospective Gets a Master’s Touch,2014-05-04,article,News,,"['Art', 'Sculpture']"
"In Surveillance Debate, White House Turns Its Focus to Silicon Valley",2014-05-03,article,News Analysis,,"['Data-Mining and Database Marketing', 'Surveillance of Citizens by Government', 'Computers and the Internet', 'Privacy', 'Regulation and Deregulation of Industry', 'Wiretapping and Other Eavesdropping Devices and Methods']"
When Sources Set the Ground Rules,2014-05-03,article,Op-Ed,,"['News and News Media', 'News Sources, Confidential Status of', 'Public Editor (Times Column)']"
U.S. Urges Congo Leader Not to Run for Third Term,2014-05-04,article,News,,"['Elections', 'United States International Relations']"
Learning to Laugh Through the Pain,2014-05-05,article,News,,"['Exercise', 'Business Travel', 'AIRLINES AND AIRPLANES']"
Condoleezza Rice Backs Out of Rutgers Speech After Student Protests,2014-05-03,article,News,,"['Commencement Speeches', 'Colleges and Universities']"
"Out of Print, if Not Off Clock",2014-05-03,article,News,,"['Draft and Recruitment (Sports)', 'Football']"
Witnesses Tell of Pistorius’s Anguish After Shooting Girlfriend,2014-05-05,article,News,,['Murders and Attempted Murders']
"For Florida Grapefruit, One Blow After Another",2014-05-03,article,News,,"['Grapefruit', 'Agriculture and Farming']"
Citigroup Wins Business of Norway’s Giant Wealth Fund,2014-05-05,article,News,,['Sovereign Wealth Funds']
Rangers’ Crumbling Power Play May Have a New Piece,2014-05-04,article,News,,"['Hockey, Ice']"
Nigerian Islamist Leader Threatens to Sell Kidnapped Girls,2014-05-05,article,News,,"['Kidnapping', 'Demonstrations, Protests, and Riots']"
Celebrating Sainthood and Witnessing Barbarity,2014-05-03,article,Op-Ed,,"['Capital Punishment', 'Beatifications and Canonizations']"
"Julie Ingalls, Justin Overdorff",2014-05-04,article,News,,['Weddings and Engagements']
"Seasonal Dishes, and Romance, in a Castle",2014-05-03,article,Review,,"['Restaurants', 'Palaces and Castles']"
‘Mad Men’ Recap: This Symbolism Does Not Compute,2014-05-05,article,News,,['Television']
Crocodile Tears Hit the Spot for Butterfly and Bee,2014-05-05,article,News,,"['Crocodiles', 'Butterflies and Moths', 'Bees']"
"Corrections: May 5, 2014",2014-05-05,article,News,,[]
"Finally, Some Optimism About Obesity",2014-05-04,article,Op-Ed,,"['Obesity', 'Smoking and Tobacco', 'Diet and Nutrition']"
Times Minute | Largest Tech I.P.O. Ever?,2014-05-05,article,News,,['Spider-Man (Fictional Character)']
China Upends the Global Economy,2014-05-03,article,Op-Ed,,['Economic Conditions and Trends']
"Sarah Horstmann, Stefan Kolata",2014-05-04,article,News,,['Weddings and Engagements']
Can You Hear Me Now? Turn That Thing Off!,2014-05-04,article,Review,,"['Classical Music', 'Music']"
"At Derby Day With Murdoch, Rand Paul Goes Through His Paces",2014-05-05,article,News,,"['Kentucky Derby', 'Presidential Election of 2016', 'United States Politics and Government', 'Tea Party Movement', 'Horse Racing']"
Francesca Butnick and Clifford Silverman,2014-05-04,article,News,,['Weddings and Engagements']
Embrace of Atheism Put an Indonesian in Prison,2014-05-03,article,News,,"['Atheism', 'Muslims and Islam']"
"Test Yourself | E.L.L. Practice, May 5, 2014",2014-05-05,article,News,,[]
A Composer Attuned to the Earth’s Swirling Motion,2014-05-05,article,News,,['Music']
Word of the Day | implausible,2014-05-05,article,News,,[]
Celebrating a Day Early,2014-05-05,article,News,,['Cinco de Mayo']
Our Lonely Home in Nature,2014-05-03,article,Op-Ed,,"['Environment', 'Weather', 'Global Warming']"
Game 7s Abound in the First Round of N.B.A. Playoffs,2014-05-03,article,News,,"['Playoff Games', 'Basketball']"
Thoma Bravo Raises $3.65 Billion Fund for Buyouts,2014-05-05,article,News,,"['Enterprise Computing', 'Mergers, Acquisitions and Divestitures', 'Private Equity']"
Where a Desk Just Gets in the Way,2014-05-03,article,List,,['Workplace Environment']
Bloomberg Gains 2 Veteran Political Journalists,2014-05-04,article,News,,['News and News Media']
Mayweather Unleashes Jabs and Punch Lines,2014-05-05,article,News,,['Boxing']
Derby Dawns for Two Sons Seeking Win Fathers Missed,2014-05-03,article,News,,"['Horse Racing', 'Kentucky Derby', 'Jockeys, Drivers and Trainers']"
‘Bring Back Our Girls’,2014-05-03,article,Op-Ed,,"['Women and Girls', 'Kidnapping']"
New Ideas in Lighting Get Closer to Market,2014-05-05,article,News,,"['Electric Light Bulbs', 'Lighting', 'Light-Emitting Diodes', 'Start-ups', 'Regulation and Deregulation of Industry', 'Energy Efficiency']"
"At Princeton, Privilege Is: (a) Commonplace, (b) Misunderstood or (c) Frowned Upon",2014-05-03,article,News,,"['Discrimination', 'Race and Ethnicity', 'Colleges and Universities']"
Berkshire Hathaway’s 2014 Shareholder Meeting,2014-05-03,article,News,,[]
Countdown to 2014 World Cup in Brazil: Day 38,2014-05-05,article,News,,"['World Cup 2014 (Soccer)', 'Soccer']"
Fairways From the Air,2014-05-03,article,News,,"['Golf', 'AIRSHIPS', 'Television', 'News and News Media']"
The Relief Résumé of a Star Starter,2014-05-05,article,News,,['Baseball']
"Pan-Latin Rhythms, Percussive to Sultry",2014-05-05,article,Review,,['Music']
"Winning Lottery Numbers for May 3, 2014",2014-05-04,article,List,,['Lotteries']
"Winning Lottery Numbers for May 4, 2014",2014-05-05,article,List,,['Lotteries']
"A Key Player in a Scandal, V. Stiviano Feeds the Media’s Appetite",2014-05-05,article,News,,"['Social Media', 'Race and Ethnicity', 'Basketball']"
Ukraine’s Reins Weaken as Chaos Spreads,2014-05-05,article,News,,"['Prisons and Prisoners', 'Demonstrations, Protests, and Riots']"
Beyond the Damaged Brain,2014-05-03,article,Op-Ed,,"['Psychology and Psychologists', 'Memory', 'AMNESIA', 'Brain']"
Justices Turn Away Case About Carrying Guns in Public,2014-05-05,article,News,,"['Gun Control', 'Second Amendment (US Constitution)']"
Less Air in Latest Internet Bubble,2014-05-05,article,News,,"['Company Reports', 'Initial Public Offerings', 'Stocks and Bonds']"
"Mayweather, Bloodied but Still Unbeaten, Defeats Maidana by Decision",2014-05-04,article,News,,['Boxing']
Manning or Leaf? A Lesson in Intangibles,2014-05-04,article,News,,"['Football', 'Draft and Recruitment (Sports)']"
Now Screening | Catching Up With the Original Punk Rock Girl of Film,2014-05-05,article,News,,[]
"Nicholas Martin, 75, Stage Director in New York and New England, Dies",2014-05-03,article,Obituary (Obit),,"['Theater', 'Deaths (Obituaries)']"
Countdown to the 2014 World Cup in Brazil: Day 40,2014-05-03,article,News,,['World Cup 2014 (Soccer)']
The Great Unwatched,2014-05-03,article,News,,"['Online Advertising', 'Video Recordings, Downloads and Streaming', 'ADVERTISING AND MARKETING', 'Computers and the Internet']"
"They’re Really Into Dylan, Maybe a Little Too Much",2014-05-04,article,Review,,"['Books and Literature', 'Collectors and Collections']"
"Spit It All Out, Tour Golfers: Few Speak of Tobacco Habit",2014-05-03,article,News,,"['Golf', 'Smoking and Tobacco']"
It’s Not Just About Obama,2014-05-03,article,Op-Ed,,['United States International Relations']
Mississippi Chefs to Protest State Law on the Eve of Annual Picnic,2014-05-05,article,News,,"['Chefs', 'Restaurants', 'Picnics', 'Freedom of Religion', 'Homosexuality and Bisexuality']"
Two Frostings Are Better Than One,2014-05-05,article,News,,"['Cooking and Cookbooks', 'Bakeries and Baked Products', 'Cakes', 'Chocolate']"
Some Kind Words for Airport Body Scanners,2014-05-05,article,News,,"['Airport Security', 'X-Rays', 'Scanning Devices']"
"At Cable Convention, an Industry Tries to Face Up to Its Tarnished Reputation",2014-05-05,article,News,,"['Television', 'Conventions, Fairs and Trade Shows', 'Computers and the Internet', 'Women and Girls', 'Cable Television']"
"For ‘Game of Thrones,’ Rising Unease Over Rape’s Recurring Role",2014-05-03,article,News,,"['Violence (Media and Entertainment)', 'Sex Crimes', 'Television', 'Books and Literature']"
"Buoyed by Exports, Portugal Chooses Clean Exit From Bailout",2014-05-04,article,News,,"['European Sovereign Debt Crisis (2010- )', 'Interest Rates', 'Government Bonds', 'Stocks and Bonds', 'Euro (Currency)']"
Playwrights Know That Kinfolk Are Such Characters,2014-05-04,article,Review,,['Theater']
"A 9,000-Year-Old Hunting Cabin, Underwater",2014-05-05,article,News,,"['Hunting and Trapping', 'ARCHAEOLOGY']"
U.S. Policy Toward Egypt,2014-05-05,article,Letter,,['United States International Relations']
South Sudan Captures Stronghold of Rebels,2014-05-04,article,News,,"['Defense and Military Forces', 'Refugees and Displaced Persons', 'Civilian Casualties']"
"Alison Laufer, Sean Halpin",2014-05-04,article,News,,['Weddings and Engagements']
Stolen Guitar to Be Returned to Zakk Wylde,2014-05-05,article,News,,"['Guitars', 'Rock Music']"
"Weekly News Quiz | April 29-May 5, 2014",2014-05-05,article,News,,[]
Nations Planning Next Phase of Jet Search,2014-05-05,article,News,,"['Malaysia Airlines Flight 370', 'AIRLINES AND AIRPLANES', 'Aviation Accidents and Safety']"
"Efrem Zimbalist Jr., Star of ‘77 Sunset Strip’ and ‘The F.B.I.’, Dies at 95",2014-05-03,article,Obituary (Obit),,"['Television', 'ACTORS AND ACTRESSES', 'Deaths (Obituaries)']"
America the Shrunken,2014-05-03,article,Op-Ed,,"['United States Economy', 'Economic Conditions and Trends']"
"Sometimes, the Video Doesn’t Have to Go Viral",2014-05-04,article,News,,"['ADVERTISING AND MARKETING', 'Small Business', 'Start-ups']"
Behind the Story: Jesse Eisinger on Wall Street and the Erosion of Justice Department Power,2014-05-05,article,News,,"['Banking and Financial Institutions', 'Frauds and Swindling', 'Prisons and Prisoners', 'Sentences (Criminal)']"
Sotheby’s Poison Pill Is Upheld by Delaware Court,2014-05-03,article,News,,"['Decisions and Verdicts', 'Shareholder Rights and Activism']"
Punched Out in Hard Times,2014-05-05,article,Review,,['Theater']
U.N. Panel on Torture Presses Vatican Envoy on Abuse,2014-05-05,article,News,,"['Sex Crimes', 'Priests', 'Child Abuse and Neglect', 'Torture']"
Break Found in Queens Subway Track; Normal Service for the Morning Rush ,2014-05-04,article,News,,"['Railroad Accidents and Safety', 'Subways']"
When Hitting ‘Find My iPhone’ Takes You to a Thief’s Doorstep,2014-05-04,article,News,,"['Mobile Applications', 'Global Positioning System', 'Robberies and Thefts', 'Smartphones']"
"A Better Economy, Still Far From Good",2014-05-05,article,Editorial,,"['United States Economy', 'Unemployment', 'Labor and Jobs', 'Editorials']"
Cosmic Connections in the Deep Sea,2014-05-05,article,News,,"['Space and Astronomy', 'Oceans and Seas', 'Diving and Divers']"
News From the Advertising Industry,2014-05-05,article,News,,"['ADVERTISING AND MARKETING', 'Television', 'Mergers, Acquisitions and Divestitures', 'Political Advertising']"
Push to Put Brands in Video Content,2014-05-05,article,News,,"['ADVERTISING AND MARKETING', 'Television', 'Computers and the Internet', 'Upfronts (Television)', 'Video Recordings, Downloads and Streaming', 'Online Advertising']"
"The Chatter for Sunday, May 3",2014-05-03,article,News,,['Appointments and Executive Changes']
"First Openly Gay Episcopal Bishop, Whose Election Caused a Stir, to Divorce",2014-05-05,article,News,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Episcopal Church', 'Divorce, Separations and Annulments']"
An Impressive Defensive Move Online,2014-05-04,article,News,,"['Cards and Card Games', 'Bridge (Card Game)']"
Sleeping Beauty,2014-05-05,article,News,,['Restaurants']
"In California Race, a Latina Democrat Carries Hopes of Her Party and People",2014-05-04,article,News,,"['Hispanic-Americans', 'Voting and Voters', 'Immigration and Emigration', 'Elections, House of Representatives']"
Ex-Official of Port Agency to Rebuff State Inquiry,2014-05-03,article,News,,['Subpoenas']
Nets Know How to Beat Heat: Unconventionally,2014-05-05,article,News Analysis,,['Basketball']
"In the Moment, Connecting and Questioning",2014-05-05,article,News,,['Photography']
"Teenager Who Fell Asleep on Subway With Gun Visible Is Arrested, Police Say",2014-05-04,article,News,,"['Firearms', 'Transit Systems']"
"Megan Schmidt, Scott Wolin",2014-05-04,article,News,,['Weddings and Engagements']
Devices That Know How We Really Feel,2014-05-04,article,News,,"['Computer and Video Games', 'Computers and the Internet', 'Emotions', 'Research', 'Sensors']"
Some Time Away Helps the Old Teixeira Return,2014-05-04,article,News,,['Baseball']
What’s On Monday,2014-05-05,article,Schedule,,[]
"Jennifer Brod, Jeffrey Bernstein",2014-05-04,article,News,,['Weddings and Engagements']
"Amanda Graber, Brian Rosenberg",2014-05-04,article,News,,['Weddings and Engagements']
"As Traffic Deaths Fall, Pedestrian Deaths Do Not",2014-05-04,article,News,,"['Traffic Accidents and Safety', 'Roads and Traffic', 'Deaths (Fatalities)']"
Seaver’s Double Duty for the White Sox,2014-05-05,article,News,,['Baseball']
Some E-Cigarettes Deliver a Puff of Carcinogens,2014-05-03,article,News,,"['Smoking and Tobacco', 'E-Cigarettes', 'Research', 'Hazardous and Toxic Substances', 'Series']"
New York City Gives Families of 9/11 Victims One-Week Notice That Remains Will Be Moved,2014-05-05,article,News,,"['September 11 (2001)', 'World Trade Center (Manhattan, NY)']"
Students and Data Privacy,2014-05-03,article,Letter,,"['Privacy', 'Collectors and Collections']"
Why People Don’t Donate Their Kidneys,2014-05-03,article,Op-Ed,,"['Organ Donation', 'Transplants', 'Kidneys']"
Polio’s Return After Near Eradication Prompts a Global Health Warning,2014-05-05,article,News,,['Poliomyelitis']
Saturday With Buffett in Omaha,2014-05-05,article,News,,[]
"Aboard Untapable, Jockey Napravnik Wins a Second Oaks",2014-05-03,article,News,,"['Horse Racing', 'Kentucky Oaks Horse Race', 'Kentucky Derby', 'Jockeys, Drivers and Trainers']"
"A Clinton In-Law Seeks Office, but Where Are the Clintons?",2014-05-03,article,News,,"['Elections, House of Representatives']"
"From Riots and Rebels to Juice Bars and Tapas, a New Brixton Emerges",2014-05-04,article,News,,"['Gentrification', 'Real Estate and Housing (Residential)', 'Area Planning and Renewal']"
Lebanese Comfort Food on a Budget,2014-05-03,article,Review,,['Restaurants']
Twin Faces of Desire in Movement,2014-05-04,article,Review,,['Dancing']
9 Circus Performers Injured in Fall in Rhode Island,2014-05-04,article,News,,"['Falls', 'Accidents and Safety', 'Circuses']"
"In Search of a Lost Wonder, Off the Rivers of Babylon",2014-05-05,article,Review,,['Television']
Image of the Day: May 5,2014-05-05,article,News,,['Exercise']
A Friendship Has Designs of Its Own,2014-05-04,article,News,,['Weddings and Engagements']
