headline,date,doc_type,material_type,section,keywords
From Nigeria: The Battle Against Ebola,2014-08-07,article,Letter,,"['Ebola Virus', 'Preventive Medicine', 'Medicine and Health', 'Epidemics']"
The Man Who Was an Ace,2014-08-06,article,News,,"['Bridge (Card Game)', 'Cards and Card Games']"
The Horrors of War — Between Matchsticks,2014-08-06,article,News,,[]
"As Meeting With African Leaders Winds Down, Policy Issues Take the Stage",2014-08-07,article,News,,"['United States International Relations', 'International Trade and World Market', 'Ebola Virus', 'United States Politics and Government', 'International Relations']"
Your Evening Briefing,2014-08-07,article,News,,[]
Some Israelis Count Open Discourse and Dissent Among Gaza War Casualties,2014-08-05,article,News,,"['Palestinians', 'Jews and Judaism']"
Conan Doyle Estate Told to Pay Legal Fees,2014-08-05,article,News,,"['Copyrights and Copyright Violations', 'Holmes, Sherlock (Fictional Character)']"
Treating His House Like a Museum,2014-08-06,article,News,,"['Historic Buildings and Sites', 'Real Estate and Housing (Residential)', 'Travel and Vacations']"
Gaza: When Home Is a War Zone,2014-08-06,article,News,,"['Deaths (Fatalities)', 'Defense and Military Forces', 'Palestinians', 'Power Failures and Blackouts']"
"Edward M. Joyce, CBS News Leader During Era of Cost-Cutting, Dies at 81",2014-08-06,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Layoffs and Job Reductions', 'Vietnam War', 'News and News Media']"
Walgreens Said to Consider an Tax Inversion-Free Merger With Alliance Boots,2014-08-05,article,News,,"['Corporate Taxes', 'Mergers, Acquisitions and Divestitures', 'Relocation of Business', 'Tax Shelters', 'Taxation']"
Conceptual Art by Kate Ericson and Mel Ziegler,2014-08-07,article,Review,,['Art']
Outrage Builds in South Korea in Deadly Abuse of a Soldier,2014-08-06,article,News,,"['Defense and Military Forces', 'Corporal Punishment', 'Asphyxiation, Choking, and Suffocation', 'Deaths (Fatalities)']"
The Beauty of the Moment Blurs the Pain of Memory,2014-08-07,article,Review,,"['Movies', 'Documentary Films and Programs', 'Homosexuality and Bisexuality']"
"Long Days in the Fields, Without Earning Overtime ",2014-08-07,article,News,,"['Migrant Labor (Agriculture)', 'Wages and Salaries', 'Agriculture and Farming', 'Working Hours', 'Overtime']"
Your Evening Briefing,2014-08-05,article,News,,[]
Learning to Think,2014-08-06,article,Letter,,"['Philosophy', 'Colleges and Universities']"
Wheelies: The Million Franc Delahaye Edition,2014-08-07,article,News,,"['Automobile Racing', 'Automobiles']"
Telefónica Offers $8.9 Billion for Vivendi’s Brazilian Business,2014-08-05,article,News,,"['Cellular Telephones', 'Mergers, Acquisitions and Divestitures', 'Telephones and Telecommunications', 'Wireless Communications']"
New Scenic Routes in the Outer Banks,2014-08-07,article,News,,['Travel and Vacations']
Wikipedia Details Government Data Requests,2014-08-06,article,News,,"['Computers and the Internet', 'Surveillance of Citizens by Government']"
Why the Hepatitis Cure Sovaldi Is a Budgetary Disaster for Prisons,2014-08-07,article,News,,"['Prisons and Prisoners', 'Hepatitis', 'Sovaldi (Drug)', 'Budgets and Budgeting']"
"Languid, Meandering and Clearly Abetted by Satan",2014-08-05,article,Review,,"['Music', 'Mostly Mozart Festival', 'Classical Music']"
1939: Strike at G.M.C. Ends,2014-08-06,article,News,,"['Automobiles', 'Strikes']"
Morning Agenda: Fox Gives Up on Time Warner Deal,2014-08-06,article,News,,[]
G.O.P. Senator and 3 Justices Prevail in Tennessee Election,2014-08-07,article,News,,"['Primaries and Caucuses', 'Elections, Courts and the Judiciary', 'Supreme Courts (State)', 'Elections, Senate', 'Midterm Elections (2014)', 'Elections, House of Representatives']"
"In a Balm of Space and Time, Healing",2014-08-07,article,News,,"['Modern Love (Times Column)', 'Death and Dying', 'Travel and Vacations']"
What’s Behind Door No. 1?,2014-08-06,article,News,,"['Kitchens', 'Home Appliances', 'Interior Design and Furnishings', 'ARCHITECTURE']"
Afghan Civilians Killed in Airstrike by American-Led Coalition,2014-08-06,article,News,,"['Afghanistan War (2001- )', 'Civilian Casualties', 'Deaths (Fatalities)', 'United States Defense and Military Forces']"
Spare Times for Children for Aug. 8-14,2014-08-07,article,Schedule,,"['Culture (Arts)', 'Children and Childhood']"
"A Filmmaker’s Long-Running Journey, Dense With Details and Full of Characters",2014-08-05,article,Review,,['Movies']
London’s Master of Stage Spectacle,2014-08-07,article,News,,['Theater']
Women Pace Marathons Better Than Men Do,2014-08-06,article,News,,"['Marathon Running', 'Medicine and Health', 'Men and Boys', 'Running', 'Women and Girls']"
"Store Openings, New Collections and Sales Starting Aug. 7",2014-08-06,article,News,,"['Fashion and Apparel', 'Shopping and Retail']"
Bowe Bergdahl Details Disappearance to General Leading an Inquiry,2014-08-07,article,News,,"['Afghanistan War (2001- )', 'Prisoners of War', 'United States Defense and Military Forces']"
Cuban Loses Sight of the Role of International Play,2014-08-05,article,News,,"['Basketball', 'Olympic Games']"
Jailed Uighur Scholar Rejects China’s Separatism Charges as ‘Distorted’,2014-08-06,article,News,,['Uighurs (Chinese Ethnic Group)']
2 Khmer Rouge Leaders Are Convicted in Cambodia,2014-08-07,article,News,,"['War Crimes, Genocide and Crimes Against Humanity', 'Sentences (Criminal)']"
Wedding Q. & A.,2014-08-07,article,News,,['Weddings and Engagements']
Don’t Touch That Stray Hacksaw,2014-08-05,article,News,,"['Robberies and Thefts', 'Tools']"
"Walking, Stopping: It’s So Sentimental",2014-08-06,article,Review,,['Dancing']
"British Bank Standard Chartered Faces Action, Again, by New York State",2014-08-06,article,News,,"['Banking and Financial Institutions', 'Computers and the Internet', 'Fines (Penalties)', 'Money Laundering']"
Bangladesh Begins Manhunt for Owners of Capsized Ferry,2014-08-06,article,News,,"['Maritime Accidents and Safety', 'Ferries']"
When a Meeting Runs Off the Road,2014-08-07,article,Question,,"['Workplace Environment', 'Working Hours', 'Executives and Management (Theory)']"
Musicians Who Are Bigheaded but Only When Onstage ,2014-08-07,article,News,,"['Movies', 'Music', 'Rock Music']"
Senator Pat Roberts Beats Tea Party Challenger in Kansas,2014-08-05,article,News,,"['Midterm Elections (2014)', 'Primaries and Caucuses', 'Tea Party Movement', 'Elections, House of Representatives', 'Elections, Senate']"
Sharper Than Serpents’ Teeth,2014-08-06,article,Review,,['Theater']
"Smaato, an Exchange for Mobile Ads, Raises $25 Million",2014-08-05,article,News,,"['Online Advertising', 'Venture Capital']"
Apple and Samsung Drop Patent Fights Outside the United States,2014-08-06,article,News,,"['Inventions and Patents', 'Suits and Litigation (Civil)']"
Yellen’s Remarks Not Expected to Dent Allure of Biotech Companies,2014-08-07,article,News,,"['Biotechnology', 'Drugs (Pharmaceuticals)', 'Mergers, Acquisitions and Divestitures']"
James Brady’s Legacy: The Campaign for Gun Control ,2014-08-05,article,Letter,,"['Gun Control', 'Deaths (Fatalities)']"
A Start-Up Helps Towns Market Their Property,2014-08-05,article,News,,"['Real Estate (Commercial)', 'Local Government', 'Data-Mining and Database Marketing', 'Computers and the Internet', 'Start-ups']"
Reviewing: Temperley’s Interactive E-Commerce Video and the Hermès Tie App,2014-08-06,article,News,,[]
What’s On TV Wednesday,2014-08-06,article,Schedule,,[]
A Dylan Insider’s Back Pages,2014-08-07,article,News,,"['Books and Literature', 'Music', 'Folk Music']"
Cuomo Aides Use Allies to Shore Up the Governor’s Image,2014-08-05,article,News,,"['News and News Media', 'E-Mail', 'Mayors']"
N.Y.U. to Add a Bachelor’s Degree in Video Game Design,2014-08-05,article,News,,"['Careers and Professions', 'Colleges and Universities']"
Unorthodox Star Took U.S. Soccer on New Path,2014-08-07,article,News,,['Soccer']
Walgreen May Be the Exception to the Logic of Inversions,2014-08-06,article,News,,"['Corporate Taxes', 'Mergers, Acquisitions and Divestitures']"
The Tax Dodge Goes On,2014-08-05,article,Editorial,,"['Corporate Taxes', 'Tax Shelters', 'United States Economy', 'Editorials']"
The Lessons From Turkey,2014-08-05,article,Letter,,['Terrorism']
Swimming With Bold-Faced Creatures,2014-08-06,article,News,,"['Movies', 'Parties (Social)', 'Documentary Films and Programs']"
China Curbs on Metals Are Again Found to Violate Trade Law,2014-08-07,article,News,,"['International Trade and World Market', 'Energy Efficiency', 'Environment']"
"How Obama Can Stop Corporate Expatriations, for Now",2014-08-07,article,News,,"['Corporate Taxes', 'Law and Legislation']"
Santander Consumer Gets Subpoena in Subprime Car Loan Inquiry,2014-08-07,article,News,,"['Automobile Financing', 'Subpoenas', 'Subprime Mortgage Crisis']"
Marijuana Legalization to Be on D.C. Ballot,2014-08-06,article,Brief,,"['Marijuana', 'Referendums', 'Law and Legislation', 'Drug Abuse and Traffic']"
"Behind a Mysterious Advertisement, an Ecuadorean Banana Mogul’s Legal Battle",2014-08-05,article,News,,"['ADVERTISING AND MARKETING', 'Suits and Litigation (Civil)']"
Revenue and Profits Drop at Viacom,2014-08-06,article,News,,"['Company Reports', 'Television', 'Movies']"
"Yes, We Invited Snoop Dogg to Visit The New York Times",2014-08-05,article,News,,"['Drug Abuse and Traffic', 'Marijuana', 'Rap and Hip-Hop']"
Remembering World War I,2014-08-05,article,Letter,,['World War I (1914-18)']
Nascar’s Pockets Seem Deep Enough for Retirees’ Concussion Worries,2014-08-05,article,News,,"['Sports Injuries', 'Automobile Racing', 'Concussions']"
Animal Welfare Advocates Notch a Win Against Dog Traders,2014-08-07,article,News,,"['Animal Abuse, Rights and Welfare', 'Dogs', 'Rescues']"
A New Era in British Fashion,2014-08-07,article,News,,"['Appointments and Executive Changes', 'Fashion and Apparel']"
"In Fashion Ads, Plenty of Déjà Vu",2014-08-06,article,News,,"['Fashion and Apparel', 'ADVERTISING AND MARKETING', 'Models (Professional)', 'Online Advertising', 'Magazines']"
"After Pushback, Murdoch Abandons Fox’s Pursuit of Time Warner",2014-08-05,article,News,,"['Mergers, Acquisitions and Divestitures']"
Spare Times for Aug. 8-14,2014-08-07,article,Schedule,,"['Culture (Arts)', 'Museums']"
CBS Talks With James Corden About Replacing Craig Ferguson,2014-08-06,article,News,,['Television']
All-of-a-Kind Family,2014-08-06,article,Review,,['Books and Literature']
Premier League’s New Concussion Protocol Empowers On-Field Doctors ,2014-08-06,article,News,,"['Soccer', 'Concussions', 'World Cup 2014 (Soccer)']"
Bus Operator Arrested in Times Square Crash Is Released,2014-08-06,article,News,,"['Traffic Accidents and Safety', 'Buses']"
"Take the Job Seriously, but Not Yourself",2014-08-07,article,Question,,"['Executives and Management (Theory)', 'Hiring and Promotion', 'Careers and Professions', 'Entrepreneurship']"
"UniCredit Posts Higher Profit, Buoyed by Stronger Business in Russia",2014-08-05,article,News,,"['Company Reports', 'Economic Conditions and Trends']"
"Yankees Ace First Big Test Against Tigers, but Phelps Lands on D.L.",2014-08-05,article,News,,['Baseball']
Fighting Ebola for Us All,2014-08-07,article,Op-Ed,,"['Ebola Virus', 'Epidemics']"
New York Today: A Better Egg Sandwich,2014-08-07,article,News,,[]
Books for the Road,2014-08-07,article,News,,['Books and Literature']
Utah Officials Ask Justices to Hear Appeal of Ruling on Gay Marriage Ban,2014-08-06,article,Brief,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Homosexuality and Bisexuality', 'Marriages']"
"A Family With Problems, Not All of Them Obvious",2014-08-07,article,Review,,['Movies']
Russia May Be Losing Influence Over European Energy Markets,2014-08-06,article,News,,"['Solar Energy', 'Wind Power']"
Today in Small Business: ‘Reshoring’,2014-08-06,article,News,,"['Small Business', 'Start-ups', 'United States Economy']"
Secret Papers Describe Size of Terror Lists Kept by U.S.,2014-08-05,article,News,,"['Terrorism', 'Classified Information and State Secrets', 'Surveillance of Citizens by Government', 'Airport Security']"
Germany: Russian Tycoon’s Mother Dies,2014-08-06,article,News,,[]
Conservatives See Potential in Tennessee Judicial Race,2014-08-05,article,News,,"['Supreme Courts (State)', 'Courts and the Judiciary', 'Campaign Finance', 'Political Advertising', 'Elections, Courts and the Judiciary']"
When Getting to a Body Count Takes More Than Math,2014-08-07,article,News,,"['Civilian Casualties', 'Gun Control', 'Newtown, Conn, Shooting (2012)', 'Terrorism']"
U.S. Drone Strike Kills 6 in Pakistani Tribal Area,2014-08-06,article,News,,['Drones (Pilotless Planes)']
Throwback Thursday,2014-08-07,article,News,,['Social Media']
The Threats to Our Drinking Water,2014-08-06,article,Op-Ed,,"['Water Pollution', 'Hazardous and Toxic Substances', 'Environment', 'Water', 'Clean Water Act', 'Global Warming']"
"Like a Jazz Band, but 18th Century",2014-08-05,article,News,,"['Music', 'Dancing', 'Mostly Mozart Festival', 'Classical Music']"
6 Q’s About the News | European Spacecraft Pulls Alongside Comet,2014-08-07,article,News,,[]
1889: Hereditary Imagination,2014-08-07,article,News,,"['Ships and Shipping', 'Travel and Vacations']"
Five of the Best Players in Nike Elite Youth Basketball League History,2014-08-06,article,News,,[]
Making the Gaza Cease-Fire Last,2014-08-07,article,Editorial,,"['Palestinians', 'Terrorism', 'Civilian Casualties', 'Editorials', 'Defense and Military Forces', 'International Relations']"
U.N. Reports Dire Impact on Children in Gaza Strip,2014-08-05,article,News,,"['Palestinians', 'Children and Childhood']"
Owner of Lingerie Chain Agent Provocateur Said to Hire Goldman to Run a Sale,2014-08-07,article,News,,"['Lingerie and Underwear', 'Mergers, Acquisitions and Divestitures', 'Private Equity']"
“I Will Be There” by Odessa,2014-08-06,audio,,,[]
“Keep It Healthy” by Warpaint,2014-08-07,audio,,,[]
Walsh Statement to Supporters,2014-08-07,multimedia,Interactive Feature,,[]
"Fantasy Football: Tiered Player Ranking Charts, Kicker",2014-08-06,multimedia,Interactive Feature,,"['Fantasy Sports', 'Football']"
Snapshots From Israel,2014-08-06,multimedia,Interactive Feature,,[]
Fewer Abortion Clinics in Texas,2014-08-05,multimedia,Interactive Feature,,['ABORTION']
The Weekly Health Quiz,2014-08-07,multimedia,Interactive Feature,,['Medicine and Health']
A History of Obama-Netanyahu Tensions,2014-08-05,multimedia,Interactive Feature,,"['United States International Relations', 'Palestinians']"
"Fantasy Football: Tiered Player Ranking Charts, Defense",2014-08-06,multimedia,Interactive Feature,,"['Fantasy Sports', 'Football']"
How to Keep Data Out of Hackers’ Hands,2014-08-05,multimedia,Interactive Feature,,"['Cyberattacks and Hackers', 'Computer Security', 'Identity Theft']"
"Areas of Autonomy, What Do They Mean",2014-08-06,multimedia,Interactive Feature,,[]
"Fantasy Football: Tiered Player Ranking Charts, Tight End",2014-08-06,multimedia,Interactive Feature,,"['Fantasy Sports', 'Football']"
"Fantasy Football: Tiered Player Ranking Charts, Wide Receiver",2014-08-06,multimedia,Interactive Feature,,"['Fantasy Sports', 'Football']"
Fantasy Football: Tiered Player Ranking Charts,2014-08-06,multimedia,Interactive Feature,,"['Fantasy Sports', 'Football']"
Guidance for Administration of Prekindergarten Programs at Religious Schools,2014-08-05,multimedia,Interactive Feature,,['Education (Pre-School)']
Notable Cases Involving Police Brutality Complaints,2014-08-05,multimedia,Interactive Feature,,"['Police Brutality, Misconduct and Shootings']"
A Waiver to Let the de Blasio Children Work as Unpaid Interns,2014-08-07,multimedia,Interactive Feature,,['Internships']
A Valhalla for Libertines,2014-08-06,multimedia,Interactive Feature,,['Burning Man Festival']
"Fantasy Football: Tiered Player Ranking Charts, Running Back",2014-08-06,multimedia,Interactive Feature,,"['Fantasy Sports', 'Football']"
Photos From Both Sides of the Gaza Conflict,2014-08-05,multimedia,Slideshow,,[]
Fashion Ads Stress Familiar Images,2014-08-06,multimedia,Slideshow,,[]
"The Half-Century Renovation of Rundale Palace, the Versailles of Latvia",2014-08-07,multimedia,Slideshow,,[]
Choice Cuts,2014-08-07,multimedia,Slideshow,,[]
"Living in Kent, N.Y.",2014-08-05,multimedia,Slideshow,,['Real Estate and Housing (Residential)']
Shopping with Brad Ascalon,2014-08-06,multimedia,Slideshow,,[]
A Nighttime Breach,2014-08-07,multimedia,Slideshow,,[]
Cease-Fire Takes Hold in Gaza as Israel Says Troops Are Out,2014-08-05,multimedia,Slideshow,,[]
Cease-Fire Takes Hold in Gaza as Israel Says Troops Are Out,2014-08-05,multimedia,Slideshow,,['Palestinians']
"Back Home, on Charlton Street",2014-08-06,multimedia,Slideshow,,[]
Galleries With No Walls,2014-08-07,multimedia,Slideshow,,"['Art', 'Sculpture']"
The Mustached Men of the Met,2014-08-07,multimedia,Slideshow,,[]
Religion Trumps Sports at Camp Rav Tov D’Satmar,2014-08-06,multimedia,Slideshow,,"['Camps and Camping', 'Hasidism']"
Pictures of the Day: Gaza City and Elsewhere,2014-08-06,multimedia,Slideshow,,[]
ce Hardware,2014-08-07,multimedia,Slideshow,,[]
Gilded and Green,2014-08-06,multimedia,Slideshow,,[]
An American Ramen Master Plants His Flag,2014-08-05,multimedia,Slideshow,,['Restaurants']
Religion Trumps Sports at Camp Rav Tov D’Satmar,2014-08-06,multimedia,Slideshow,,"['Camps and Camping', 'Hasidism']"
These Coats Are Made for Walking,2014-08-07,multimedia,Slideshow,,[]
4 Stylish Ways to Get to the Hamptons,2014-08-06,multimedia,Slideshow,,['Travel and Vacations']
Israel Suspends Attack in Parts of Gaza,2014-08-05,multimedia,Slideshow,,[]
"Speaking for a President, Then for Gun Control",2014-08-05,multimedia,Slideshow,,[]
Viewfinder: Patrick Worthington,2014-08-07,multimedia,Slideshow,,[]
"In Greece, a Bleak Purgatory for Migrants",2014-08-07,multimedia,Slideshow,,"['Immigration and Emigration', 'Illegal Immigration', 'Factories and Manufacturing', 'Refugees and Displaced Persons', 'Asylum, Right of']"
Cosmic Creations,2014-08-05,multimedia,Slideshow,,[]
No Longer an Invisible Photographer,2014-08-06,multimedia,Slideshow,,[]
An Insider’s Perspective on Corinne Day’s Posthumously Published Book of Photographs,2014-08-06,multimedia,Slideshow,,[]
The Bronx Beer Hall,2014-08-07,multimedia,Slideshow,,[]
Where Art Meets Activism,2014-08-06,multimedia,Slideshow,,['Art']
Cease-Fire Takes Hold in Gaza as Israel Says Troops Are Out,2014-08-05,multimedia,Slideshow,,[]
Pictures of the Day: Gaza City and Elsewhere,2014-08-05,multimedia,Slideshow,,[]
"What You Get for … $1,000,000",2014-08-05,multimedia,Slideshow,,[]
Medical Marijuana Growers Feel Drought’s Pinch,2014-08-07,multimedia,Slideshow,,[]
An Escape to Northern Italy,2014-08-07,multimedia,Slideshow,,['Travel and Vacations']
A Hip Way to Take Street Photos,2014-08-07,multimedia,Slideshow,,[]
"After a War, Life on the Mississippi",2014-08-07,multimedia,Slideshow,,[]
Pictures of the Day: Ukraine and Elsewhere,2014-08-07,multimedia,Slideshow,,[]
Canary Islands Villa,2014-08-05,multimedia,Slideshow,,[]
American Ballet Theater Documents,2014-08-07,multimedia,Slideshow,,['Dancing']
Where the Wild Things Are,2014-08-05,multimedia,Slideshow,,[]
Scene City: Diving Into Social Waters,2014-08-05,multimedia,Slideshow,,"['Movies', 'Parties (Social)']"
From Street Art to High Art,2014-08-06,multimedia,Video,,"['Art', 'Graffiti']"
The Face of the Almeida,2014-08-06,multimedia,Video,,['Theater']
Excerpt: ‘King Lear’,2014-08-05,multimedia,Video,,['Theater']
Winners and Losers of New N.C.A.A. Model,2014-08-07,multimedia,Video,,['College Athletics']
U.S. General Killed in Afghanistan,2014-08-05,multimedia,Video,,"['Afghanistan War (2001- )', 'Terrorism', 'Murders and Attempted Murders']"
Obama Reluctant to Arm Ukraine,2014-08-07,multimedia,Video,,['United States Politics and Government']
Russia and E.U. on Food Sanctions,2014-08-07,multimedia,Video,,"['Embargoes and Sanctions', 'International Trade and World Market', 'Food', 'Poultry']"
"Perfect Shrimp, Every Time",2014-08-05,multimedia,Video,,"['Seafood', 'Cooking and Cookbooks', 'Butter', 'Recipes', 'Shrimp']"
How the Conflict in Gaza May End,2014-08-05,multimedia,Video,,"['Defense and Military Forces', 'Civilian Casualties', 'Palestinians', 'Terrorism']"
Clip: ‘Frank’,2014-08-06,multimedia,Video,,[]
Snowden’s Lawyer on Residence Status,2014-08-07,multimedia,Video,,"['Surveillance of Citizens by Government', 'Legal Profession']"
"This Week’s Movies | Aug. 8, 2014",2014-08-07,multimedia,Video,,[]
App Smart | History 101,2014-08-06,multimedia,Video,,"['Mobile Applications', 'History (Academic Subject)']"
Storm Chasing on Saturn,2014-08-06,multimedia,Video,,"['Space and Astronomy', 'Saturn (Planet)', 'Hubble Space Telescope']"
Unicef on Iraq’s Crisis in Sinjar,2014-08-07,multimedia,Video,,['International Relations']
Scotland’s Debate: Stay Big or Go Small,2014-08-06,multimedia,Video,,['Referendums']
High and Dry in Pot Country,2014-08-07,multimedia,Video,,"['Marijuana', 'Drought', 'Water', 'Agriculture and Farming', 'Irrigation']"
Paper Robot That Puts Itself Together,2014-08-07,multimedia,Video,,[]
Highlights of Judge in Pistorius Trial,2014-08-06,multimedia,Video,,[]
First Spouses Speak at Forum,2014-08-06,multimedia,Video,,[]
Murakami as Inspiration,2014-08-05,multimedia,Video,,['Books and Literature']
Anatomy of a Scene | ‘The One I Love’,2014-08-07,multimedia,Video,,['Movies']
Are E-Book Subscriptions Worth It?,2014-08-06,multimedia,Video,,"['E-Books and Readers', 'Amazon Kindle']"
Obama Emphasizes Ways to Limit Ebola,2014-08-07,multimedia,Video,,['Ebola Virus']
A Who’s Who of the U.S.-Africa Summit,2014-08-06,multimedia,Video,,[]
Lawyers on Khmer Rouge Sentencing,2014-08-07,multimedia,Video,,"['Sentences (Criminal)', 'Legal Profession']"
Scientist on Comet Interception,2014-08-06,multimedia,Video,,"['Space and Astronomy', 'Solar System', 'Comets', 'Planets']"
Brady’s Speech at the Brady Bill Signing,2014-08-05,multimedia,Video,,['Gun Control']
Police Union President Denies Choke Hold,2014-08-06,multimedia,Video,,"['Asphyxiation, Choking, and Suffocation']"
We Welcome Nuclear Waste,2014-08-07,multimedia,Video,,['Nuclear Wastes']
Intersection | Dakar’s Downtown Flair,2014-08-05,multimedia,Video,,['Fashion and Apparel']
My Life After Manson,2014-08-05,multimedia,Video,,"['Murders and Attempted Murders', 'Prisons and Prisoners', 'Capital Punishment']"
"In Fight With Hackers, We Are on Our Own",2014-08-07,article,News,,"['E-Mail', 'Frauds and Swindling', 'Identity Theft']"
When a Car Loan Means Bankruptcy,2014-08-09,article,Editorial,,"['Automobiles', 'Editorials', 'Consumer Protection', 'Credit and Debt', 'Automobile Financing', 'Banking and Financial Institutions', 'Regulation and Deregulation of Industry']"
Two Girls Fuel Their Teams’ Push Toward Little League’s Pinnacle,2014-08-07,article,News,,"['Baseball', 'Little League World Series', 'Women and Girls']"
"What Warpaint, L.A.’s Coolest All-Female Band, Packs on Tour",2014-08-07,article,News,,[]
Nazi Spies and New York Perspectives,2014-08-09,article,News,,"['Books and Literature', 'World War II (1939-45)', 'Espionage and Intelligence Services']"
"Casper, an Online Mattress Start-Up, Raises $13.1 Million",2014-08-07,article,News,,"['E-Commerce', 'Mattresses', 'Sleep', 'Start-ups', 'Venture Capital']"
Britain’s Drinking Problem,2014-08-08,article,Op-Ed,,"['Alcohol Abuse', 'Social Conditions and Trends', 'ALCOHOLIC BEVERAGES']"
Gray Tassels Along the Fringe,2014-08-07,article,News,,"['Theater', 'New York International Fringe Festival', 'Age, Chronological']"
Mockingbird Interrupts Second Avenue Bar Scene,2014-08-07,article,News,,"['Birds', 'Noise']"
Cyanobacteria Are Far From Just Toledo’s Problem,2014-08-07,article,News,,"['Water Pollution', 'ALGAE', 'Bacteria', 'Hazardous and Toxic Substances', 'Microbiology']"
When Downtown Real Estate Turned Upward,2014-08-08,article,News,,"['ARCHITECTURE', 'Real Estate (Commercial)', 'Historic Buildings and Sites']"
It’s a Can’t-Lose Year,2014-08-09,article,Op-Ed,,"['United States Politics and Government', 'Primaries and Caucuses', 'ABORTION', 'Midterm Elections (2014)', 'Elections, House of Representatives']"
Bankruptcy Judge Gets View of Detroit Outside Courtroom,2014-08-09,article,News,,['Bankruptcies']
Sunni Extremists Repel Kurdish Forces in Iraq,2014-08-07,article,News,,"['Sunni Muslims', 'Kurds', 'Christians and Christianity']"
M.T.A. Chief Gives Preview of Proposed Five-Year Capital Plan,2014-08-08,article,News,,"['Second Avenue Subway (NYC)', 'Transit Systems']"
New York City Libraries Struggle to Meet Demand for English-Language Classes,2014-08-07,article,News,,"['Libraries and Librarians', 'English Language', 'Immigration and Emigration']"
Inquiry Seeks Twitter User in Brooklyn Bridge Flag Case,2014-08-09,article,News,,"['Flags, Emblems and Insignia', 'Social Media']"
"Thrills, Chills and Memories",2014-08-09,article,Question,,"['Labor and Jobs', 'Careers and Professions', 'AMUSEMENT AND THEME PARKS']"
Where Minimalist Meets Showy,2014-08-07,article,Review,,"['Art', 'Sculpture']"
On the Market in New York City,2014-08-08,article,News,,['Real Estate and Housing (Residential)']
"I’m Not a Doctor, but I Play One ...",2014-08-09,article,News,,['Television']
"Sunday Breakfast Menu, Aug. 10",2014-08-09,article,News,,[]
‘Fun Home’ Will Reach Broadway Just Before Tonys Deadline,2014-08-07,article,News,,['Theater']
Tennessee Ignores the Koch Brothers,2014-08-08,article,News,,"['Elections, Courts and the Judiciary']"
Paperback Row,2014-08-08,article,List,,['Books and Literature']
Ebola Drug Could Save a Few Lives. But Whose?,2014-08-08,article,News,,"['Ebola Virus', 'ZMapp (Drug)', 'Drugs (Pharmaceuticals)', 'Epidemics', 'Ethics and Official Misconduct', 'Humanitarian Aid']"
Amazon Takes the Muppets Off the Shelf,2014-08-09,article,News,,"['Book Trade and Publishing', 'E-Commerce', 'Movies']"
Too Many Cooks Spoil the Village,2014-08-07,article,Review,,['Movies']
Fear of ‘Another Benghazi’ Drove White House to Airstrikes in Iraq,2014-08-09,article,News,,"['Benghazi Attack (2012)', 'United States Defense and Military Forces', 'United States International Relations', 'Diplomatic Service, Embassies and Consulates']"
A U.S. Journalist’s Arrest Points to a Power Struggle in the Leadership of Iran,2014-08-07,article,News,,['News and News Media']
A Spot for Local Tastes and Good Cheer,2014-08-09,article,Review,,['Restaurants']
Sewer-Dwelling and Streamlined,2014-08-07,article,Review,,['Movies']
Why TerraCycle Keeps Trying to Create a Reality TV Series,2014-08-08,article,News,,"['ADVERTISING AND MARKETING', 'Blogs and Blogging (Internet)', 'Public Relations and Publicity', 'Reality Television', 'Small Business', 'Television', 'Waste Materials and Disposal']"
"Making the Best of Trash, While Finding Meaning",2014-08-07,article,Review,,['Television']
"Before Victory, Mets Look to Future With Decision on Shortstop",2014-08-09,article,News,,['Baseball']
The Executive Editor on the Word ‘Torture’,2014-08-07,article,News,,"['English Language', 'Interrogations', 'Torture']"
"Doctors, Patients and Guns",2014-08-07,article,Letter,,"['Gun Control', 'Accidents and Safety', 'Doctors']"
"Jim Frederick, Journalist Who Wrote Book About Iraq War Crime, Dies at 42",2014-08-08,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Iraq War (2003-11)', 'War Crimes, Genocide and Crimes Against Humanity', 'Writing and Writers']"
"Despite Failure, Campaign to Oust Tennessee Justices Keeps Conservatives Hopeful",2014-08-09,article,News,,"['Supreme Courts (State)', 'Courts and the Judiciary', 'States (US)', 'Elections, Courts and the Judiciary', 'Voting and Voters']"
Avoid Cliches Like the Plague,2014-08-07,article,News,,['Crossword Puzzles']
"Daily Report: To Compete Against Amazon, Google and Barnes & Noble Team Up",2014-08-07,article,News,,"['Books and Literature', 'Computers and the Internet', 'E-Commerce', 'Shopping and Retail']"
Eric Cantor’s Big Payoff,2014-08-09,article,Editorial,,"['Editorials', 'United States Politics and Government', 'Primaries and Caucuses', 'Campaign Finance', 'Executive Compensation']"
"Two Parks, One Statue, Lots of Pieces Lying Around",2014-08-07,article,Review,,"['Art', 'Sculpture']"
Dispute Between Amazon and Hachette Takes an Orwellian Turn,2014-08-09,article,News,,"['Book Trade and Publishing', 'E-Books and Readers', 'Writing and Writers']"
"Dean Baquet, Times Executive Editor, on the Word ‘Torture’",2014-08-07,article,News,,"['Interrogations', 'Torture']"
