headline,date,doc_type,material_type,section,keywords
A Chinese Propaganda Icon Loses a Layer of Myth,2015-01-06,article,News,,[]
"Proud to Offend, Charlie Hebdo Carries Torch of Political Provocation",2015-01-07,article,News,,"['Terrorism', 'Muslims and Islam', 'Cartoons and Cartoonists', 'Freedom of the Press', 'Newspapers', 'News and News Media']"
"Boehner Challenger’s Website Goes Up, Then Comes Down",2015-01-05,article,News,,"['Elections, House of Representatives', 'Tea Party Movement']"
Daily Report: Intel Pledges $300 Million to Increase Diversity in Tech Industry,2015-01-07,article,News,,"['Computers and the Internet', 'Hiring and Promotion', 'Minorities']"
"Careful, Eve. This One Is Crystal.",2015-01-07,article,News,,"['Interior Design and Furnishings', 'Maison Et Objet (Trade Show)']"
"Dish Network Unveils Sling TV, a Streaming Service to Rival Cable (and It Has ESPN)",2015-01-05,article,News,,"['Television', 'Computers and the Internet']"
Maze Runner,2015-01-07,article,News,,['Crossword Puzzles']
"Amid Sea of New York Blue, Other Hues Reveal Bonds Behind the Badge",2015-01-05,article,News,,"['Attacks on Police', 'Murders, Attempted Murders and Homicides', 'Funerals and Memorials', 'Police']"
"Martin Anderson, White House Adviser to Reagan, Dies at 78",2015-01-06,article,Obituary (Obit),,"['Deaths (Obituaries)', 'United States Politics and Government']"
"A Conversation With Daniel Miller, President of Fundrise",2015-01-06,article,Interview,,['Real Estate (Commercial)']
Leon Wieseltier Joins The Atlantic,2015-01-05,article,News,,['Books and Literature']
"Oh, Mr. Vice President",2015-01-06,article,News,,[]
1965: Gunman Caught After Chase,2015-01-07,article,News,,"['Attacks on Police', 'Murders, Attempted Murders and Homicides']"
War and Gorillas and Other Hazards of Documentary Filmmaking,2015-01-05,article,News,,['Documentary Films and Programs']
Nestlé Health Science to Invest $65 Million in a Biotech Start-Up,2015-01-06,article,News,,"['Biotechnology and Bioengineering', 'Mergers, Acquisitions and Divestitures', 'Microbiology', 'Start-ups']"
Suicide Among Native Peoples,2015-01-07,article,Letter,,"['Murders, Attempted Murders and Homicides', 'Suicides and Suicide Attempts', 'ANTHROPOLOGY', 'Indigenous People']"
Today in Politics,2015-01-07,article,News,,['United States Politics and Government']
Working Extra Hours for No Extra Pay,2015-01-05,article,News,,"['Executive Orders and Memorandums', 'Labor and Jobs', 'Overtime']"
Bronx School Ousts Priest After Admissions of Abuse,2015-01-06,article,News,,"['Sex Crimes', 'Child Abuse and Neglect', 'Education (K-12)']"
CES: F.T.C. Chairwoman Notes Concerns Raised by Connected Devices,2015-01-06,article,News,,"['Computer Security', 'Computers and the Internet', 'Data-Mining and Database Marketing', 'Privacy']"
Baseball Writers Elect Three Aces and a Doubles Machine,2015-01-06,article,News,,['Baseball']
Vermont Yankee Nuclear Plant Begins Slow Process of Closing,2015-01-05,article,News,,"['Nuclear Energy', 'Shutdowns (Institutional)', 'Layoffs and Job Reductions']"
Rysheed Jordan Returns for St. John’s in Time to Play Villanova,2015-01-06,article,News,,['Basketball (College)']
Paying for the TV Shows You Want,2015-01-06,article,News,,[]
Anne Hathaway’s Oscars Advice: ‘Do the Opposite of What I Did’,2015-01-06,article,News,,"['Movies', 'ACTORS AND ACTRESSES']"
A Furor in France Over the Final Resting Place for a Roma Child ,2015-01-05,article,News,,"['Romani People', 'Cemeteries', 'Discrimination', 'Funerals and Memorials']"
"Terrorists Strike Charlie Hebdo Newspaper in Paris, Leaving 12 Dead",2015-01-07,article,News,,"['Terrorism', 'Muslims and Islam']"
Documentaries in Focus at Miami Jewish Film Festival,2015-01-05,article,News,,"['Festivals', 'Jews and Judaism', 'Movies']"
CES: Visions of Cars on Autopilot,2015-01-06,article,News,,"['Automobiles', 'Driverless and Semiautonomous Vehicles', 'International Consumer Electronics Show']"
A Governor Who Will Not Be Hugging Jerry Jones,2015-01-07,article,News,,[]
Carmelo Anthony Reiterates Faith in Phil Jackson as the Knicks Look to the Long Term,2015-01-07,article,News,,['Basketball']
"Our Planet, Our Holiday ",2015-01-05,article,Letter,,['Planets']
"To Gov. Jerry Brown, a Legacy Project; to Critics, a Runaway Train",2015-01-07,article,News,,"['High-Speed Rail Projects', 'Railroads']"
Bank of England Minutes Underscore Turbulence of Financial Crisis,2015-01-07,article,News,,"['Banking and Financial Institutions', 'Regulation and Deregulation of Industry']"
"African Nations Can Help More on AIDS, Study Says",2015-01-05,article,News,,['ACQUIRED IMMUNE DEFICIENCY SYNDROME']
"Knicks Bet Firmly on the Future, Which Is Anything but Firm ",2015-01-07,article,News Analysis,,['Basketball']
"Drake, AC/DC and Jack White Headline Coachella",2015-01-06,article,News,,"['Coachella Valley Music and Arts Festival', 'Music']"
Boehner Fends Off Dissent as G.O.P. Takes the Reins,2015-01-06,article,News,,['United States Politics and Government']
Falling Euro Fans Fears of a Regional Slowdown,2015-01-05,article,News,,"['Euro (Currency)', 'European Sovereign Debt Crisis (2010- )']"
"Long a Walled-Off Secret, the Paris Mint Transforms Into a Dining and Art Destination",2015-01-06,article,News,,"['Art', 'Factories and Manufacturing', 'Restaurants']"
"Farm Dinners, Winter Edition",2015-01-06,article,News,,"['Agriculture and Farming', 'Travel and Vacations']"
"Fueled by Rotten Eggs, an Annual Mock Coup Mirrors Spain’s Mood",2015-01-05,article,News,,['Elections']
‘Whiplash’ Script Puts Academy at Odds With Writers Guild,2015-01-06,article,News,,['Movies']
Scholars’ Effort to Condemn Israel Fails,2015-01-05,article,News,,"['ACADEMIC FREEDOM', 'Palestinians']"
Coach’s Purchase of Red Carpet Shoemaker Aims to Tap Growth Opportunities,2015-01-06,article,News,,"['Fashion and Apparel', 'Luxury Goods and Services', 'Mergers, Acquisitions and Divestitures', 'Shopping and Retail']"
"At 27, Balancing Her Social Life and a City’s Budget",2015-01-05,article,News,,['Mayors']
Ditmas Park for Front Porches,2015-01-07,article,News,,['Real Estate and Housing (Residential)']
N.F.L.’s Underdogs Have Reasons for Optimism ,2015-01-05,article,News,,"['Football', 'Playoff Games']"
"Weekly News Quiz | Jan. 1-5, 2015",2015-01-06,article,News,,[]
Investigation Discovery Network Makes Crime Pay,2015-01-05,article,News,,"['Television', 'Crime and Criminals', 'Cable Television', 'Murders, Attempted Murders and Homicides']"
China Issues Complaint After North Korean Defector Is Said to Kill 4,2015-01-05,article,News,,"['Murders, Attempted Murders and Homicides', 'Robberies and Thefts', 'Defectors (Political)']"
SpaceX Rocket Launch Is Called Off Minutes Before Liftoff,2015-01-06,article,News,,"['Private Spaceflight', 'Rocket Science and Propulsion']"
Britain Fines Former Banco Espírito Santo Unit,2015-01-06,article,News,,"['Fines (Penalties)', 'Regulation and Deregulation of Industry']"
"Pictures of the Day — Jan. 5, 2015",2015-01-05,article,News,,[]
"Following T-Mobile, AT&T Allows Some Customers to Roll Over Unused Data",2015-01-07,article,News,,"['Cellular Telephones', 'Wireless Communications']"
Word of the Day | subsidiary,2015-01-07,article,News,,['English Language']
How to Save Your Life,2015-01-07,article,Op-Ed,,"['Transgender and Transsexuals', 'Suicides and Suicide Attempts']"
"Uh Oh, Republicans Are Trying to ‘Protect’ Social Security Again",2015-01-07,article,News,,"['Disability Insurance', 'Social Security (US)']"
"U.S. Forces, Returning to Iraq, Encounter the Things Their Comrades Carried",2015-01-06,article,News,,"['United States Defense and Military Forces', 'Iraq War (2003-11)', 'Military Bases and Installations']"
Taiwan’s Ex-Leader Released From Prison on Medical Parole,2015-01-05,article,News,,"['Probation and Parole', 'Sentences (Criminal)']"
"Fit for the Job, Even in an Ill-Fitting Suit",2015-01-05,article,News,,"['Business Travel', 'AIRLINES AND AIRPLANES', 'Wines']"
A Banner Week for Broadway,2015-01-05,article,News,,['Theater']
"Michio Kushi, Advocate of Natural Foods in the U.S., Dies at 88",2015-01-05,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Health Foods', 'Diet and Nutrition']"
"Corrections: January 6, 2015",2015-01-06,article,News,,[]
Bringing Home a Cactus,2015-01-07,article,News,,"['Flowers and Plants', 'Gifts', 'Subways']"
"Lawrence Ingrassia, Former New York Times Editor, Joins Los Angeles Times",2015-01-07,article,News,,['Appointments and Executive Changes']
Parenting in the Age of Online Pornography,2015-01-07,article,News,,"['Parenting', 'Children and Childhood', 'Computers and the Internet', 'Pornography', 'Sex']"
Wasserstein & Co. Goes on Deal Spree,2015-01-06,article,News,,"['Audiobooks', 'Mergers, Acquisitions and Divestitures']"
New York Today: Let It Snow,2015-01-06,article,News,,[]
"Fed Committee Hopeful, but Wary at Last Session",2015-01-07,article,News,,"['United States Economy', 'Interest Rates']"
"For One New Member of Congress, Twitter Silence",2015-01-05,article,News,,"['Social Media', 'United States Politics and Government']"
Taking Time to Mine Portraits,2015-01-07,article,News,,"['Child Labor', 'Gold', 'Metals and Minerals', 'Mines and Mining', 'Photography']"
Fear Spread Through Ranks as Officers’ Shootings Seemed Like an Ambush,2015-01-06,article,News,,"['Attacks on Police', 'Robberies and Thefts']"
"Pictures of the Day — Jan. 6, 2015",2015-01-06,article,News,,['Photography']
"Oh, to Have the ’90s, and All Those Bad Judgment Calls, Back ",2015-01-06,article,Review,,['Television']
An Online Jeweler Creates Links With Brick-and-Mortar Shops,2015-01-07,article,News,,"['E-Commerce', 'Small Business', 'Shopping and Retail', 'Jewels and Jewelry']"
"In Madrid, a New Restaurant Features a Rotating Cast of Regional Chefs",2015-01-05,article,News,,[]
"China Strives to Be on African Minds, and TV Sets",2015-01-07,article,News,,['Television']
Red Bulls Fire Mike Petke Amid a Whirl of Activity in M.L.S.,2015-01-07,article,News,,['Soccer']
First Draft Focus: Mustang Barry,2015-01-07,article,News,,[]
Enter Huckabee,2015-01-05,article,News,,['Presidential Election of 2016']
Soaring Bond Prices May Sound an Economic Warning,2015-01-07,article,News,,"['Economic Conditions and Trends', 'Government Bonds', 'Interest Rates', 'Stocks and Bonds', 'United States Economy']"
Iran’s Supreme Leader Is Skeptical of Nuclear Talks With U.S.,2015-01-07,article,News,,"['Nuclear Weapons', 'United States International Relations']"
Alan Dershowitz Denies Suit’s Allegations of Sex With a Minor,2015-01-06,article,News,,"['Sex Crimes', 'Child Abuse and Neglect', 'Suits and Litigation (Civil)', 'Prostitution']"
A Spa for Young Girls? Parents: Just Say No ,2015-01-06,article,Letter,,"['Women and Girls', 'Children and Childhood', 'Spas']"
"Rangers Find Top Form, but a Tough Trip Looms",2015-01-07,article,News,,"['Hockey, Ice']"
Limiting Rest Is Found to Help Young Concussion Patients,2015-01-05,article,News,,"['Concussions', 'Youth', 'Research']"
"2014 Auto Sales Jump in U.S., Even With Recalls",2015-01-05,article,News,,['Automobiles']
Penelope Casas’ Final Lessons,2015-01-05,article,News,,"['Books and Literature', 'Food', 'Gin (Liquor)', 'Cooking and Cookbooks', 'Cakes']"
What’s On TV Wednesday,2015-01-07,article,Schedule,,['Television']
Where Being in Denial Is Right at Home,2015-01-07,article,News,,"['Television', 'Homosexuality and Bisexuality']"
University in Xi’an Opens School of Cyberengineering,2015-01-06,article,News,,"['Computer Security', 'Computers and the Internet', 'Cyberwarfare']"
Real Estate in Manhattan Set Sales Records in 2014,2015-01-06,article,News,,['Real Estate and Housing (Residential)']
"So Many Earth-Like Planets, So Few Telescopes ",2015-01-06,article,News,,"['Planets', 'Telescopes and Observatories', 'Kepler Space Telescope', 'Space and Astronomy']"
Discounted Tickets: A Test for the Metropolitan Opera,2015-01-05,article,News,,"['Opera', 'Classical Music', 'Philanthropy']"
Daily Report: Connectivity at the Consumer Electronics Show,2015-01-05,article,News,,"['Computers and the Internet', 'International Consumer Electronics Show', 'Mobile Applications']"
‘Redshirting’ Kindergarten-Age Kids Can Lead to Regrets,2015-01-07,article,News,,"['Education (K-12)', 'Education (Pre-School)', 'Parenting']"
Sotheby’s and Christie’s Return to Guaranteeing Art Prices,2015-01-07,article,News,,"['Art', 'Auctions']"
First Draft Focus: Snowy Takeoff,2015-01-07,article,News,,[]
An Aging Europe in Decline,2015-01-07,article,Op-Ed,,"['Population', 'Immigration and Emigration', 'Social Conditions and Trends', 'Labor and Jobs', 'Economic Conditions and Trends']"
Forget the Cowboys. This Is Why Chris Christie Needs Texas.,2015-01-06,article,News,,"['Campaign Finance', 'Presidential Election of 2016']"
Ban on Cellphones in New York City Schools to Be Lifted,2015-01-07,article,News,,"['Education (K-12)', 'Cellular Telephones']"
Prince Ali of Jordan Will Challenge Sepp Blatter for FIFA Presidency,2015-01-06,article,News,,['Soccer']
The Man or the Moment,2015-01-07,article,Op-Ed,,"['Books and Literature', 'Presidents and Presidency (US)', 'United States Politics and Government']"
"From the Director John Waters, a Kiddie-Friendly “Pink Flamingos”",2015-01-07,article,News,,['Art']
The Symbiotic Evolution of ‘Partita’ and Ensemble,2015-01-06,article,Review,,"['Music', 'Classical Music', 'Festivals']"
Stop Subsidizing Big Pharma,2015-01-06,article,Op-Ed,,"['Philanthropy', 'Drugs (Pharmaceuticals)', 'Tax Credits, Deductions and Exemptions', 'Research', 'Corporate Taxes', 'Biotechnology and Bioengineering', 'Royalties']"
Today in Politics,2015-01-06,article,News,,"['Law and Legislation', 'United States Politics and Government']"
How Cold Is It? As Cold as  ________,2015-01-07,article,News,,['Weather']
Gov. Cuomo’s Expanded Horizons,2015-01-06,article,Editorial,,"['Editorials', 'United States Politics and Government']"
"In a World of Phones, Gadgets Must Adapt ",2015-01-07,article,News,,"['International Consumer Electronics Show', 'Electronics', 'Software', 'Smartphones', 'Mobile Applications', 'Wearable Computing', 'Cameras', 'Start-ups', 'Speakers (Audio)', 'Digital Audio Players']"
Postal Chief Says Congress and Unions Block Progress,2015-01-07,article,News,,"['Postal Service and Post Offices', 'Organized Labor']"
John Boehner’s Back,2015-01-06,article,News,,[]
A Visceral Slide Into Darkness,2015-01-07,article,News,,"['Music', 'Festivals']"
What a Stronger Dollar Means for the Economy,2015-01-06,article,News,,"['US Dollar (Currency)', 'Euro (Currency)', 'United States Economy', 'Travel and Vacations', 'Inflation (Economics)', 'International Trade and World Market', 'Economic Conditions and Trends']"
"Gohmert Doesn’t Talk Like a Speaker, or Donate Money Like One",2015-01-05,article,News,,"['Political Action Committees', 'Campaign Finance', 'United States Politics and Government']"
Daily Clip Report,2015-01-06,article,News,,[]
The Rich Tradition of Filipino Embutido,2015-01-07,article,News,,"['Cooking and Cookbooks', 'Recipes', 'Meatloaf', 'Stuyvesant Town (NYC)']"
"With a Friendlier 42nd Street, Mario Cuomo Left His Mark on Times Square",2015-01-07,article,News,,['Restoration and Renovation']
Florida Joins the Wave on Same-Sex Marriage ,2015-01-07,article,Editorial,,"['Editorials', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships']"
"Finding Glamour, Not Grit, at South Street Seaport",2015-01-05,article,News,,['Real Estate and Housing (Residential)']
Black Holes Inch Ahead to Violent Cosmic Union,2015-01-07,article,News,,"['Space and Astronomy', 'Black Holes (Space)', 'Stars and Galaxies']"
Europe’s Trap,2015-01-05,article,News,,[]
Anti-Immigration Movement in Germany Reignites Debate Over National Identity,2015-01-07,article,News,,"['Immigration and Emigration', 'Demonstrations, Protests and Riots']"
Obama’s Choice for Fed Is a Nod to Smaller Banks ,2015-01-06,article,News,,"['Banking and Financial Institutions', 'Appointments and Executive Changes']"
A Big Barrel Is Refilled,2015-01-07,article,News,,"['Bars and Nightclubs', 'Historic Buildings and Sites']"
"Allies Say Willingness to Talk to Anyone, Nearly His Undoing, Defines Scalise",2015-01-05,article,News,,"['Fringe Groups and Movements', 'United States Politics and Government', 'Race and Ethnicity']"
Resolutions for a Year of Change in a Military Family,2015-01-06,article,News,,"['New Year', 'Parenting', 'United States Defense and Military Forces']"
The Marches in Dresden ,2015-01-07,article,Editorial,,"['Editorials', 'Demonstrations, Protests and Riots', 'Asylum, Right of', 'Discrimination', 'Immigration and Emigration']"
"Bess Myerson, New Yorker of Beauty, Wit, Service and Scandal, Dies at 90",2015-01-05,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Jews and Judaism', 'Beauty Contests']"
"‘Cabaret’ to Close March 29, and Emma Stone Extends Her Run",2015-01-05,article,News,,['Theater']
About That French Time Bomb,2015-01-06,article,News,,[]
Games Played by the Laws of Physics (Though Bent a Little in Some Cases),2015-01-07,article,News,,"['Mobile Applications', 'Computer and Video Games', 'Games', 'Physics', 'Gravitation and Gravity']"
Sound Investments,2015-01-06,article,News,,"['Crossword Puzzles', 'DNA (Deoxyribonucleic Acid)']"
"For Second Week, Arrests Plunge in New York City",2015-01-05,article,News,,"['Attacks on Police', 'Police Brutality, Misconduct and Shootings', 'Traffic and Parking Violations', 'Police']"
"Our Doctors May Be Listening, but ...",2015-01-07,article,Letter,,"['Doctors', 'Health Insurance and Managed Care', 'Medicine and Health']"
Judge Sets Date to Consider Release of Eric Garner Grand Jury Records,2015-01-05,article,News,,"['Jury System', 'Police Brutality, Misconduct and Shootings']"
"‘America’s Bitter Pill,’ by Steven Brill",2015-01-07,article,Review,,"['Books and Literature', 'Patient Protection and Affordable Care Act (2010)', 'Health Insurance and Managed Care']"
"In Invoking Shanghai Stampede, College Stirs Outrage",2015-01-05,article,News,,"['Colleges and Universities', 'New Year', 'Stampedes']"
New York Today: Slowdown City,2015-01-07,article,News,,[]
Perceptions of Race at a Glance,2015-01-05,article,Question,,"['Discrimination', 'Blacks', 'Black People', 'Minorities', 'Racial Profiling', 'Crime and Criminals', 'Race and Ethnicity', 'Sentences (Criminal)', 'Courts and the Judiciary', 'Psychology and Psychologists', 'Police Brutality, Misconduct and Shootings', 'Capital Punishment', 'Police', 'Colleges and Universities']"
The 114th Congress Brushes Off the Snow and Gets Its Bearings,2015-01-07,article,News,,"['United States Politics and Government', 'Midterm Elections (2014)', 'Elections, House of Representatives', 'Elections, Senate']"
‘Last Ship’ to Close on Broadway,2015-01-06,article,News,,"['Theater', 'Finances']"
"What You Get for ... $1,200,000",2015-01-07,article,News,,['Real Estate and Housing (Residential)']
Putting ‘the Cloak of Rachel’ to Rest,2015-01-07,article,News,,"['Movies', 'ACTORS AND ACTRESSES']"
"Feistier de Blasio Appears, Uncowed by Police Unions ",2015-01-06,article,News,,"['Attacks on Police', 'Police Brutality, Misconduct and Shootings']"
"Writers Guild Gives ‘Nightcrawler,’ ‘Whiplash’ More Momentum",2015-01-07,article,News,,['Movies']
A Deal From the World Mind Games in Beijing,2015-01-07,article,News,,"['Bridge (Card Game)', 'Cards and Card Games']"
Writers Say They Feel Censored by Surveillance,2015-01-05,article,News,,"['Censorship', 'Writing and Writers', 'Surveillance of Citizens by Government', 'Books and Literature']"
The Search for Petr Khokhlov,2015-01-07,article,News,,[]
No Comment Necessary: The Obama Economy,2015-01-05,article,News,,[]
N.C.A.A. to Allow Family Travel Aid for Top Title Games,2015-01-06,article,News,,"['Football (College)', 'Basketball (College)']"
What Would MacGyver Do?,2015-01-05,article,Review,,['Television']
"Still Music to the Ears, but From Odd Sources",2015-01-05,article,Review,,"['Music', 'Classical Music']"
"For a Trailblazer, Odd Was the Norm",2015-01-05,article,Review,,['Television']
Obama Invites Congressional Leaders to White House,2015-01-06,article,News,,[]
Same-Sex Pairs in Florida Say Jubilant ‘I Dos’,2015-01-06,article,News,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships']"
The Blasphemy We Need,2015-01-07,article,News,,"['Cartoons and Cartoonists', 'Comedy and Humor', 'Freedom of Speech and Expression', 'Freedom of the Press', 'Hate Crimes']"
The Path to Closing Guantánamo,2015-01-06,article,Op-Ed,,"['Detainees', 'United States International Relations', 'United States Politics and Government']"
The Year in Market Doublespeak,2015-01-06,article,News,,"['Company Reports', 'Executive Compensation', 'Federal Taxes (US)', 'International Trade and World Market', 'Mergers, Acquisitions and Divestitures', 'Regulation and Deregulation of Industry']"
Rams Owner Stan Kroenke Reveals Plan for Field in Los Angeles Area,2015-01-06,article,News,,['Football']
‘An African’s Message for America’,2015-01-05,article,Op-Ed,,"['Americans Abroad', 'Volunteers and Community Service', 'Race and Ethnicity', 'Colleges and Universities', 'Philanthropy']"
"Giants Start Shake-Up by Firing Perry Fewell, Defense’s Leader",2015-01-07,article,News,,['Football']
Wall Street Regulator Plans to Scrutinize Electronic Bond Trading,2015-01-06,article,News,,"['Regulation and Deregulation of Industry', 'Stocks and Bonds']"
Texas Abortion Clinic Rules Tested in Appeals Court,2015-01-07,article,News,,['ABORTION']
How Exercise Keeps Us Young,2015-01-07,article,News,,"['Age, Chronological', 'Elderly', 'Exercise']"
Transport Group’s New Season to Feature Jackie Hoffman and John ‘Lypsinka’ Epperson in ‘Once Upon a Mattress’,2015-01-06,article,News,,['Theater']
"As Power in Congress Shifts to G.O.P., Lives of Freshmen in Transition",2015-01-07,article,News,,"['United States Politics and Government', 'Midterm Elections (2014)']"
"Long a College Town, Worcester Now Looks the Part",2015-01-06,article,News,,"['Real Estate (Commercial)', 'Colleges and Universities']"
Producers Struggle to Fathom the Fall of Sting’s ‘The Last Ship’,2015-01-06,article,News,,"['Theater', 'Music']"
"A Wide Range of Works, With Some Sexiness Thrown Into the Mix",2015-01-07,article,Review,,['Dancing']
Obama Nears Goal for Guantánamo With Faster Pace of Releases,2015-01-06,article,News,,"['Detainees', 'United States Defense and Military Forces']"
"The ‘Inherent Vice’ Bus Tour (Cough, Cough)",2015-01-05,article,News,,['Movies']
"In Memphis, Knicks Can Only Watch Marc Gasol and Wish He Were One of Them",2015-01-06,article,News,,['Basketball']
"Man Killed by San Francisco Police Had Air Gun and Suicide Motive, They Say ",2015-01-06,article,News,,"['Police Brutality, Misconduct and Shootings', 'BB and Airsoft Guns']"
Debt Dispute Between Hedge Funds and Argentina at Impasse,2015-01-05,article,News,,"['Government Bonds', 'Hedge Funds', 'Suits and Litigation (Civil)']"
36 Hours in Milan,2015-01-07,article,News,,['Travel and Vacations']
First Draft Focus: A Snowy Start for Congress,2015-01-06,article,News,,[]
Cam Newton Realizes the Panthers Have Plenty of Room for Improvement on Offense,2015-01-05,article,News,,"['Football', 'Playoff Games']"
Nets Make It Interesting but Wither in Overtime,2015-01-06,article,News,,['Basketball']
"On Patz Juror Questionnaire, Queries About TV Shows and Mental Health History",2015-01-07,article,News,,"['Murders, Attempted Murders and Homicides', 'Jury System']"
"New York City Taxi Medallion Prices Keep Falling, Now Down About 25 Percent",2015-01-07,article,News,,"['Taxicabs and Taxicab Drivers', 'Car Services and Livery Cabs', 'Prices (Fares, Fees and Rates)']"
"Chris Christie Supports Cowboys Owner, but Not Eagles Fans",2015-01-06,article,News,,['Football']
" Seeking Better Play, if Not a Win, the Depleted Knicks Get Neither",2015-01-05,article,News,,"['Basketball', 'Sports Injuries']"
Gilead Strikes Hepatitis Drug Deal With CVS Health,2015-01-06,article,News,,"['Drugs (Pharmaceuticals)', 'Hepatitis', 'Harvoni (Drug)', 'Sovaldi (Drug)']"
Your Wednesday Briefing,2015-01-07,article,News,,[]
Graft Offensive May Expose Something More Vile in China: Factions,2015-01-05,article,News,,['Corruption (Institutional)']
"For First Time, F.D.A. Panel Approves Generic Copy of Costly Biologic Drug ",2015-01-07,article,News,,"['Drugs (Pharmaceuticals)', 'Generic Brands and Products']"
Blake Leyh Discusses Sounds of ‘Into the Woods’,2015-01-07,audio,,,[]
Tracking the Aftermath of the Charlie Hebdo Attack,2015-01-07,multimedia,Interactive Feature,,['Terrorism']
How Nonemployed Americans Spend Their Weekdays: Men vs. Women,2015-01-06,multimedia,Interactive Feature,,"['Unemployment', 'Women and Girls', 'Men and Boys']"
Recipe for a Small Planet,2015-01-06,multimedia,Interactive Feature,,"['Space and Astronomy', 'Planets', 'Kepler Space Telescope']"
Popular Demand,2015-01-05,multimedia,Interactive Feature,,"['Blogs and Blogging (Internet)', 'News and News Media']"
A Look at Arrests and Tickets in New York City,2015-01-06,multimedia,Interactive Feature,,"['Police', 'Crime and Criminals']"
36 Hours in Milan,2015-01-07,multimedia,Interactive Feature,,['Travel and Vacations']
Where Working Women Are Most Common,2015-01-06,multimedia,Interactive Feature,,"['Labor and Jobs', 'Women and Girls']"
Your Evening Briefing,2015-01-07,multimedia,Slideshow,,[]
Shopping With Anna Rabinowicz,2015-01-07,multimedia,Slideshow,,"['Toothbrushes and Toothpaste', 'Collectors and Collections', 'Shopping and Retail']"
Next Year in Havana,2015-01-05,multimedia,Slideshow,,[]
Kappo Masa,2015-01-06,multimedia,Slideshow,,['Restaurants']
Famous Faces in Oscar de la Renta,2015-01-05,multimedia,Slideshow,,['Fashion and Apparel']
Capturing Manhattan’s Waterfront,2015-01-05,multimedia,Slideshow,,['Photography']
Your Evening Briefing,2015-01-06,multimedia,Slideshow,,[]
A Beach House on Ambergris Caye,2015-01-06,multimedia,Slideshow,,['Real Estate and Housing (Residential)']
Panorama Photos Show the Decisive Minute,2015-01-07,multimedia,Slideshow,,[]
Deadly Attack in Paris,2015-01-07,multimedia,Slideshow,,[]
Pictures of the Day: Afghanistan and Elsewhere,2015-01-05,multimedia,Slideshow,,[]
Debating Regulation Over Home Schooling,2015-01-05,multimedia,Slideshow,,"['Home Schooling', 'Education (K-12)', 'Regulation and Deregulation of Industry']"
The Soft Sway of Suede,2015-01-07,multimedia,Slideshow,,[]
Revealing a Slowly Changing Cuba,2015-01-07,multimedia,Slideshow,,[]
Deadly Attack in Paris,2015-01-07,multimedia,Slideshow,,[]
‘Girls’ Grows Up to Season 4,2015-01-06,multimedia,Slideshow,,['Parties (Social)']
Yeovil’s Big Moment,2015-01-05,multimedia,Slideshow,,[]
A New Retrospective of Jesús Rafael Soto Debuts on Both Sides of the Atlantic,2015-01-07,multimedia,Slideshow,,[]
Revealing a Slowly Changing Cuba,2015-01-07,multimedia,Slideshow,,[]
Laphroaig,2015-01-07,multimedia,Slideshow,,[]
"Living In Ditmas Park, Brooklyn",2015-01-06,multimedia,Slideshow,,['Real Estate and Housing (Residential)']
Hollywood’s Leading Men Embrace Fashion,2015-01-07,multimedia,Slideshow,,[]
"Pick a Country, Any Country",2015-01-07,multimedia,Slideshow,,"['Real Estate and Housing (Residential)', 'Barter']"
Bone Broth,2015-01-06,multimedia,Slideshow,,"['Restaurants', 'Health Foods']"
Mugler,2015-01-05,multimedia,Slideshow,,['Fashion and Apparel']
Paris Attack Slideshow,2015-01-07,multimedia,Slideshow,,[]
Taking Time to Mine Portraits,2015-01-06,multimedia,Slideshow,,[]
Pictures of the Day: France and Elsewhere,2015-01-07,multimedia,Slideshow,,[]
Pictures of the Day: New York and Elsewhere,2015-01-06,multimedia,Slideshow,,[]
A Final Salute to Officer Liu,2015-01-05,multimedia,Slideshow,,['Chinese-Americans']
Same-Sex Couples Marry in Florida,2015-01-06,multimedia,Slideshow,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships']"
Thom Browne,2015-01-06,multimedia,Slideshow,,[]
Deadly Attack in Paris,2015-01-07,multimedia,Slideshow,,['Terrorism']
"What You Get for … $1,200,000",2015-01-06,multimedia,Slideshow,,[]
Your Evening Briefing,2015-01-05,multimedia,Slideshow,,[]
The Row,2015-01-06,multimedia,Slideshow,,[]
Galvanized Near the Gowanus,2015-01-07,multimedia,Slideshow,,['ARCHITECTURE']
Suno,2015-01-06,multimedia,Slideshow,,[]
Telling Stories in a Tennessee Coal Town,2015-01-05,multimedia,Slideshow,,[]
Lanvin,2015-01-06,multimedia,Slideshow,,[]
Four American Cities Vie For Olympic Bid,2015-01-05,multimedia,Slideshow,,[]
A Send-Off for a Former Governor,2015-01-06,multimedia,Slideshow,,['Funerals and Memorials']
Bone Broth,2015-01-06,multimedia,Slideshow,,"['Restaurants', 'Bones', 'Health Foods']"
Bess Myerson Dies at 90,2015-01-05,multimedia,Slideshow,,[]
Emma Stone,2015-01-07,multimedia,Slideshow,,['Fashion and Apparel']
Patti Smith’s Cinematic Lullaby,2015-01-07,multimedia,Video,,"['Movies', 'Music']"
Hollande Pledges to Defend Freedom,2015-01-07,multimedia,Video,,['Terrorism']
