headline,date,doc_type,material_type,section,keywords
Boutique Investment Bank Expands With Two Hires,2015-05-07,article,News,,['Appointments and Executive Changes']
"Craving a Goal, the Rangers Get Two to Beat the Capitals",2015-05-09,article,News,,"['Hockey, Ice', 'Playoff Games', 'Stanley Cup']"
New York Today: The Price of a Mother’s Day Pedicure,2015-05-08,article,News,,[]
Confederates in the Jungle,2015-05-08,article,News,,"['Civil War (US) (1861-65)', 'Immigration and Emigration', 'Slavery (Historical)']"
Angela Simmons Has Her Hands in Everything,2015-05-08,article,News,,"['Fashion and Apparel', 'Philanthropy', 'Television', 'Reality Television', 'Rap and Hip-Hop']"
"U.S. Urges Openness From Hedge Funds, an Industry Not Used to Sharing",2015-05-08,article,News,,"['Cyberwarfare and Defense', 'Cyberattacks and Hackers', 'Hedge Funds']"
Transportation Emerges as Crucial to Escaping Poverty,2015-05-07,article,News,,"['Commuting', 'Transit Systems', 'Poverty', 'Labor and Jobs', 'Income', 'Real Estate and Housing (Residential)']"
On Medicare and Assessing the Value of Lung Cancer Screening,2015-05-08,article,News,,"['Medicare', 'Lung Cancer', 'Smoking and Tobacco', 'Tests (Medical)', 'Computerized Axial Tomography (CAT Scans)', 'Medicine and Health']"
Ambivalence Prevails at PEN Festival Prayer Session,2015-05-08,article,Review,,"['Books and Literature', 'Prayers and Prayer Books', 'Religion and Belief']"
Bitcoin Exchange Receives First License in New York State,2015-05-07,article,News,,['Bitcoin (Currency)']
"Harlem Boy, 12, Fatally Struck by Livery Cab",2015-05-07,article,News,,"['Car Services and Livery Cabs', 'Traffic Accidents and Safety']"
The Curious Case of Negative Interest Rates,2015-05-08,article,News,,"['United States Economy', 'Deflation (Economics)']"
"Suddenly, Tehran’s Mayor Becomes a Patron of the Arts",2015-05-07,article,News,,"['Art', 'ADVERTISING AND MARKETING']"
A Moment to Fix New York’s Housing Laws,2015-05-09,article,Editorial,,"['Editorials', 'Real Estate and Housing (Residential)', 'Rent Control and Stabilization', 'State Legislatures', 'Affordable Housing']"
Russia and China Sign Cooperation Pacts,2015-05-08,article,News,,['International Relations']
Giving the Poor Easy Access to Healthy Food Doesn’t Mean They’ll Buy It  ,2015-05-08,article,News,,"['Diet and Nutrition', 'Supermarkets and Grocery Stores', 'Income Inequality']"
Cider Bars Are Taking Root,2015-05-07,article,News,,"['ALCOHOLIC BEVERAGES', 'Bars and Nightclubs', 'Cider']"
"Battle Tested, Ukraine Troops Now Get U.S. Basic Training",2015-05-09,article,News,,"['United States Defense and Military Forces', 'International Relations']"
‘Futility Care’: Hard Medical Choices at the End of Life,2015-05-07,article,Letter,,"['Death and Dying', 'Medicine and Health', 'Doctors']"
Elton Simpson Eluded U.S. Inquiry Before Texas Shootout,2015-05-07,article,News,,"['Murders, Attempted Murders and Homicides', 'Muslims and Islam', 'Terrorism']"
"After Wresting Tikrit From ISIS, Iraqis Face Sectarian and Tribal Tensions",2015-05-09,article,News,,"['Sunni Muslims', 'Shiite Muslims']"
Officials Threaten to Close Mosque Installation at Venice Biennale,2015-05-08,article,News,,"['Art', 'Venice Biennale', 'Mosques', 'Muslims and Islam']"
Rand Paul Shores Up ‘Super PACs’ and Ad Producers,2015-05-08,article,News,,"['Political Action Committees', 'Political Advertising', 'Presidential Election of 2016']"
N.S.A. Ruling Divides Republican Candidates,2015-05-07,article,News,,"['Presidential Election of 2016', 'Surveillance of Citizens by Government', 'United States Politics and Government']"
Test Yourself | Kickin’ It Old School With Kickstarter,2015-05-08,article,News,,[]
Investors Choose Bojangles’ Over Shake Shack,2015-05-08,article,News,,"['Initial Public Offerings', 'Fast Food Industry']"
Unvarnished Series on Nail-Salon Workers: Readers Respond in 한국어 (Hangug-ui),2015-05-08,article,News,,[]
Trout Fishing in Iceland,2015-05-08,article,News,,"['Trout', 'Lakes', 'Travel and Vacations', 'Fishing, Sport']"
"Marco Rubio’s Immigrant Story, and an Aging Party in Search of a Spark",2015-05-07,article,News,,"['Presidential Election of 2016', 'Immigration and Emigration', 'United States Politics and Government', 'Race and Ethnicity', 'Hispanic-Americans']"
"Perfect Nails, Poisoned Workers",2015-05-08,article,News,,"['Beauty Salons', 'Nails (Body Part)', 'Hazardous and Toxic Substances', 'Series', 'Medicine and Health', 'Cancer', 'Pregnancy and Childbirth', 'Birth Defects', 'Miscarriages', 'Women and Girls', 'Law and Legislation', 'Labor and Jobs', 'Cosmetics and Toiletries', 'Accidents and Safety']"
Hate Speech: The Legal Issues and the Consequences,2015-05-08,article,Letter,,"['Freedom of Speech and Expression', 'Hate Crimes', 'Civil Rights and Liberties', 'Muslims and Islam']"
France Went All Out for Nuclear Energy,2015-05-07,article,News,,['Nuclear Energy']
Mayor de Blasio’s Budget Commits $100 Million to Combat Homelessness in New York,2015-05-07,article,News,,"['Homeless Persons', 'Budgets and Budgeting']"
Families Share Stories of Raising Transgender Kids,2015-05-08,article,News,,"['Documentary Films and Programs', 'Gender', 'Transgender and Transsexuals']"
Word of the Day | indicative,2015-05-07,article,News,,[]
Yve Laris Cohen at the Kitchen,2015-05-08,article,News,,['Dancing']
"Errol Brown, 71, Dies; Wrote and Sang Disco Hit ‘You Sexy Thing’",2015-05-07,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Rock Music']"
"Brian d’Arcy James, Ready for the Tony Awards and Everything Else",2015-05-07,article,News,,"['Theater', 'Tony Awards (Theater Awards)']"
"After Nepal Quake, Searching for a Sister",2015-05-07,article,News,,['Earthquakes']
"In the End, Science Works Against the Patriots",2015-05-07,article,News,,"['Football', 'Cheating', 'Physics']"
"Patrick Lynch, Police Union Leader, Faces Election Fight",2015-05-08,article,News,,"['Organized Labor', 'Police', 'Elections']"
Pop Music Catches Up to Shamir,2015-05-08,article,News,,"['Music', 'Voice and Speech']"
Anti-Aging Measures for Disney’s Animation Cels,2015-05-07,article,News,,"['ANTIQUES', 'ANIMATED FILMS', 'Art', 'Books and Literature']"
David Cameron and Conservatives Get Majority in British Election,2015-05-08,article,News,,[]
"Dean Skelos, Albany Senate Leader, Takes Leave of Absence From Law Firm",2015-05-08,article,News,,"['State Legislatures', 'Corruption (Institutional)']"
New Math for Retirees and the 4% Withdrawal Rule,2015-05-08,article,News,,"['Retirement', 'Personal Finances']"
Germany Limits Cooperation With U.S. Over Data Gathering,2015-05-07,article,News,,"['Surveillance of Citizens by Government', 'Espionage and Intelligence Services', 'United States International Relations']"
"To Cameron, the Tory Victor, Now Go the Headaches",2015-05-08,article,News Analysis,,"['Elections', 'Legislatures and Parliaments']"
Morning Agenda: Some Choice Words for Buffett,2015-05-07,article,News,,"['Antitrust Laws and Competition Issues', 'Banking and Financial Institutions', 'Currency', 'European Sovereign Debt Crisis (2010- )', 'Hedge Funds', 'Mergers, Acquisitions and Divestitures', 'Private Equity', 'Regulation and Deregulation of Industry', 'Shareholder Rights and Activism', 'Venture Capital']"
"For Carly Fiorina, Resentment Over Firing Softens With Time",2015-05-08,article,News,,['Presidential Election of 2016']
Nine Rooms in the San Remo for $20.75 Million,2015-05-08,article,News,,"['Real Estate and Housing (Residential)', 'Historic Buildings and Sites']"
Race and Gender in Black and White,2015-05-08,article,News,,"['Art', 'Race and Ethnicity', 'Gender']"
Producers Turn to Indiegogo to Finance Orson Welles’s Final Film,2015-05-07,article,News,,"['Movies', 'Crowdfunding (Internet)']"
"Seven Museums, Each Offering a Deadly Sin",2015-05-09,article,News,,"['Art', 'Museums']"
The Accidental Winemakers of Mendoza,2015-05-07,article,News,,"['Travel and Vacations', 'Wines']"
"Review: ‘Stockholm, Pennsylvania,’ With Cynthia Nixon, About Life After Release",2015-05-08,article,Review,,['Television']
Fringe Festival,2015-05-08,article,Op-Ed,,"['Presidential Election of 2016', 'United States Politics and Government']"
"Slushy Ice Is Springtime Hazard, Even as Arena Crews Sweat to Keep Cool Air In",2015-05-08,article,News,,"['Hockey, Ice', 'Ice', 'Fans (Airflow)', 'Stadiums and Arenas']"
Martin O’Malley Hires Political Director Before Likely Run,2015-05-07,article,News,,['Presidential Election of 2016']
"‘The Lost Child,’ by Caryl Phillips",2015-05-08,article,Review,,['Books and Literature']
Tom Brady’s Legacy as One of the Best Takes a Hit,2015-05-07,article,News,,"['Football', 'Cheating']"
The New Southern Cuisine,2015-05-07,article,News,,"['Cooking and Cookbooks', 'Restaurants']"
April Jobs: Not Good News. Not Bad News. Relieving News.,2015-05-08,article,News,,"['Labor and Jobs', 'Wages and Salaries', 'Unemployment', 'United States Economy']"
Invite Some Germs to Dinner,2015-05-09,article,News Analysis,,"['Food Contamination and Poisoning', 'Hygiene and Cleanliness', 'Bacteria', 'Microbiology', 'Immune System']"
Appeal to Dwindling Core Proves Costly for Labour Party in Britain,2015-05-09,article,News Analysis,,['Elections']
Do We Still Need Libraries?,2015-05-07,article,News,,[]
Armenia Official Criticizes Turkey for Genocide Denial,2015-05-08,article,News,,"['War Crimes, Genocide and Crimes Against Humanity', 'ARMENIANS', 'Ottoman Empire', 'World War I (1914-18)']"
"On the French Riviera, Fitzgerald Found His Place in the Sun",2015-05-08,article,News,,"['Travel and Vacations', 'Writing and Writers']"
Unvarnished Series on Nail Salon Workers: Readers Respond in English,2015-05-08,article,News,,"['Beauty Salons', 'Foreign Workers', 'Labor and Jobs', 'Nails (Body Part)', 'Wages and Salaries']"
Missouri Lawmakers Limit Revenue From Traffic Fines in St. Louis Area,2015-05-08,article,News,,"['Traffic and Parking Violations', 'Local Government', 'Police Brutality, Misconduct and Shootings']"
Art Imitates Life as ‘The Audience’ Gets a New Post-Election Scene,2015-05-08,article,News,,['Theater']
"As Russia Remembers War in Europe, Guest of Honor Is From China",2015-05-08,article,News,,['World War II (1939-45)']
Our Biased Brains,2015-05-07,article,Op-Ed,,"['Race and Ethnicity', 'Blacks', 'Black People', 'Discrimination', 'Children and Childhood', 'Psychology and Psychologists', 'Research']"
"On England’s Coast, Thomas Hardy Made His World",2015-05-08,article,News,,"['Travel and Vacations', 'Writing and Writers']"
The Roots of Poverty,2015-05-09,article,Letter,,"['Social Conditions and Trends', 'Race and Ethnicity', 'Discrimination', 'Poverty']"
"Guy Carawan Dies at 87; Taught a Generation to Overcome, in Song",2015-05-08,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Music', 'Civil Rights Movement (1954-68)', 'Folk Music']"
"Corrections: May 9, 2015",2015-05-09,article,News,,[]
Review: Tectonics Festival New York Takes Wing at a Church Setting,2015-05-08,article,Review,,['Music']
Bill Cunningham | Spring Luncheon,2015-05-08,article,News,,"['Fashion and Apparel', 'Awards, Decorations and Honors', 'Parties (Social)']"
"At Castellano’s House of Music, Instruments to Sell and Stories to Hear",2015-05-08,article,News,,['Music']
"‘Black Dove White Raven,’ by Elizabeth Wein",2015-05-08,article,Review,,['Books and Literature']
Pressure on Sygenta From Monsanto Offer,2015-05-08,article,News,,"['Agriculture and Farming', 'Mergers, Acquisitions and Divestitures']"
Hillary Clinton Takes the Lead on Immigration,2015-05-07,article,Editorial,,"['Editorials', 'Presidential Election of 2016', 'Deferred Action for Childhood Arrivals', 'Citizenship and Naturalization', 'Executive Orders and Memorandums', 'United States Politics and Government', 'Deportation', 'Immigration and Emigration']"
"With U.S. Eyes on Iran, North Korea’s Nuclear Arsenal Expanded",2015-05-08,article,News Analysis,,"['Nuclear Weapons', 'Terrorism', 'United States International Relations']"
U.N. Official Accuses France of Delays in Child Sexual Abuse Case,2015-05-09,article,News,,"['Sex Crimes', 'Child Abuse and Neglect', 'Human Rights and Human Rights Violations']"
Victoria Azarenka Falls to Serena Williams After a Potential Ace Sails Wide,2015-05-07,article,Brief,,"['Tennis', 'Madrid Open (Tennis)']"
Mother’s Day Brunch,2015-05-08,article,News,,"['Food', ""Mother's Day"", 'Recipes']"
Throwback Thursday | May the Fourth: Star Wars Day,2015-05-07,article,News,,[]
"Fresh Pasta, Made Simply",2015-05-08,article,News,,"['Cooking and Cookbooks', 'Pasta']"
Queen Latifah Stars in ‘Bessie’ on HBO,2015-05-08,article,News,,"['Movies', 'Music', 'Blues Music']"
Traces of Ziegfeld’s New York,2015-05-08,article,News,,[]
British Actors’ Broadway Run Includes Soccer and Baseball ,2015-05-09,article,News,,"['Athletics and Sports', 'Theater', 'Soccer', 'Baseball']"
Della Mae and Kris Davis Release New Music,2015-05-08,article,News,,['Music']
Verbatim: Obama Makes the Case for Trade Pact,2015-05-08,article,News,,[]
One Constant for Adam Skelos in a Life of Stumbles: His Powerful Father,2015-05-09,article,News,,"['Corruption (Institutional)', 'State Legislatures']"
"‘Lost in the Sun,’ by Lisa Graff",2015-05-08,article,Review,,['Books and Literature']
Fox Hunt Leader of Old,2015-05-08,article,News,,['Crossword Puzzles']
Venenos que embellecen las uñas,2015-05-08,article,News,,"['Hazardous and Toxic Substances', 'Beauty Salons', 'Product Tests', 'Law and Legislation']"
How Jonathan Steinberg Made Good on a Second Chance,2015-05-07,article,News,,"['Exchange Traded Funds', 'Banking and Financial Institutions']"
Andrew Miller Notches 13th Save as Yankees Beat Orioles,2015-05-09,article,News,,['Baseball']
Reducing Surveillance,2015-05-07,article,Letter,,"['USA PATRIOT Act', 'Surveillance of Citizens by Government', 'United States Politics and Government']"
Too Many People in Jail? Abolish Bail,2015-05-09,article,Op-Ed,,"['Bail', 'Crime and Criminals', 'Prisons and Prisoners', 'Minorities']"
The Sweet Science of Syrup ,2015-05-09,article,News,,"['Maple Syrup and Sugar', 'Careers and Professions']"
What I Missed (Personal and Meta),2015-05-08,article,News,,[]
First Draft Focus: The Week in Political Pictures,2015-05-08,article,News,,[]
Rekindling Human Contact in the Digital Age,2015-05-08,article,News,,[]
1940: Confidence Vote in Britain,2015-05-08,article,News,,[]
Idina Menzel to Tour in ‘If/Then’,2015-05-08,article,News,,['Theater']
"B.B. King, in Hospice Care at Home, Is Focus of Court Battle",2015-05-08,article,News,,['Hospice Care']
Saudis Propose Truce for an Aid Effort in Yemen,2015-05-07,article,News,,['Humanitarian Aid']
"Things to Do in Westchester, May 10 to 16, 2015",2015-05-08,article,Schedule,,"['Art', 'Culture (Arts)']"
Chris Rock to Direct Amy Schumer Special,2015-05-07,article,News,,['Television']
"Pitcher Serves His Country, Then Aids Cardinals",2015-05-09,article,News,,"['Baseball', 'Colleges and Universities']"
Australian Teenager Is Accused of Planning Terrorist Attack,2015-05-09,article,News,,['Terrorism']
The Real Problem With America’s Inner Cities,2015-05-09,article,Op-Ed,,"['Police Brutality, Misconduct and Shootings', 'Youth', 'Blacks', 'Black People', 'Hazardous and Toxic Substances', 'Demonstrations, Protests and Riots', 'Police', 'Gangs', 'Racial Profiling', 'Social Conditions and Trends']"
"Rangers’ Desperate Playoff Moments Feel Familiar, as Does Their Relief",2015-05-09,article,News,,"['Hockey, Ice', 'Playoff Games']"
‘Saint Laurent’ (With Movie Trailer): Bertrand Bonello Narrates a Scene,2015-05-07,article,News,,['Movies']
"Tina Fey’s ‘Letterman’ Farewell, Much Ado About the Maxi Dress and What Price Nails?",2015-05-08,article,News,,"['Fashion and Apparel', 'Nails (Body Part)']"
Defending the Emergency Room,2015-05-09,article,Letter,,"['Emergency Medical Treatment', 'Stroke']"
What About Teens Who Don’t Have Smartphones?,2015-05-07,article,News,,"['Instant Messaging', 'Mobile Applications', 'Smartphones', 'Social Media', 'Teenagers and Adolescence', 'Youth']"
Takata Expects Return to Profit Despite Facing Airbag Lawsuits,2015-05-08,article,News,,"['Automobile Safety Features and Defects', 'Suits and Litigation (Civil)', 'Company Reports']"
"This Year, Columbia Event Finds Joke Fodder in Sexual Assault Debate",2015-05-09,article,News,,"['Colleges and Universities', 'Sex Crimes', 'Marching Bands']"
Verbatim: Chris Christie Defends Tom Brady,2015-05-07,article,News,,"['Football', 'Presidential Election of 2016']"
Happily Fitting Into the (Cheese) Mold,2015-05-09,article,News,,"['Cheese', 'Restaurants']"
Daily Report: Alibaba Names New Chief Executive and Reports Revenue Rise,2015-05-07,article,News,,[]
"British Sovereign Risk, 2010",2015-05-07,article,News,,[]
Quotation of the Day,2015-05-07,article,Quote,,[]
Rediscovering the Ziegfeld Club and Its Showgirls,2015-05-08,article,News,,"['Theater', 'Women and Girls', 'Organizations, Societies and Clubs']"
‘Outside’,2015-05-08,article,News,,['Poetry and Poets']
Classical & Opera Listings for May 8-14,2015-05-07,article,Schedule,,"['Music', 'Opera', 'Classical Music']"
The Trophy Life: Winning in Golf Is Only the Beginning,2015-05-08,article,News,,"['Golf', 'Awards, Decorations and Honors']"
‘Mindy Project’ May Be Moving to Hulu,2015-05-07,article,News,,['Television']
Review: Mariah Carey and Her Can’t-Look-Away Debut in Las Vegas,2015-05-07,article,Review,,['Music']
What’s the Point of a Professor?,2015-05-09,article,Op-Ed,,"['Colleges and Universities', 'Teachers and School Employees', 'Social Conditions and Trends']"
A Close-Up View of a Courbet Painting Under Restoration,2015-05-07,article,News,,"['Art', 'Museums']"
A Parade Hailing Russia’s World War II Dead and Marching Further From the West,2015-05-07,article,News,,"['World War II (1939-45)', 'Parades']"
"Accused of Spying for China, Until She Wasn’t",2015-05-09,article,News,,"['Espionage and Intelligence Services', 'Chinese-Americans', 'Cyberwarfare and Defense', 'Industrial Espionage']"
Catholic Women: A Progress Report,2015-05-09,article,Letter,,"['Women and Girls', 'Priests']"
"Anticipating a Crowd, Milan’s Cathedral Undergoes a Restoration",2015-05-08,article,News,,"['Restoration and Renovation', 'Travel and Vacations']"
Quotation of the Day,2015-05-08,article,Quote,,[]
The Immigration Bidding War,2015-05-08,article,News,,"['Hispanic-Americans', 'Illegal Immigration', 'Immigration and Emigration', 'Presidential Election of 2016', 'Voting and Voters']"
"Liberia Conquers Ebola, but Faces a Crisis of Faith",2015-05-09,article,News,,"['Ebola Virus', 'Christians and Christianity']"
From ‘Broken Angel’ to Condos ,2015-05-08,article,News,,"['Real Estate and Housing (Residential)', 'Art', 'Restoration and Renovation']"
What to Do This Weekend,2015-05-07,article,News,,"['Web-Original Programming', 'Television']"
"Friday Night Music: San Fermin, Emily",2015-05-08,article,News,,[]
What’s On This Week Around The World,2015-05-08,article,News,,"['Art', 'Festivals', 'Historic Buildings and Sites', 'Music', 'Travel and Vacations']"
Water Flowing From Toilet to Tap May Be Hard to Swallow,2015-05-08,article,News,,"['Water', 'Drought', 'Recycling of Waste Materials', 'Conservation of Resources']"
Ex-Police Chief in Mexico Known for Crackdowns Is Shot,2015-05-09,article,News,,"['Murders, Attempted Murders and Homicides', 'Assassinations and Attempted Assassinations']"
The Porn Star Sunny Leone’s Bollywood Makeover,2015-05-08,article,Op-Ed,,"['Movies', 'Pornography']"
Paternity Case for a New Jersey Mother of Twins Bears Unexpected Results: Two Fathers,2015-05-08,article,News,,"['Twins', 'Paternity Suits', 'Reproduction (Biological)']"
Ben Carson Bucks G.O.P. and Backs Raising Minimum Wage,2015-05-08,article,News,,"['Medicare', 'Minimum Wage', 'Presidential Election of 2016']"
Russian Court Sentences Ex-Official to 5 Years in Prison in Corruption Case,2015-05-08,article,News,,"['Money Laundering', 'Embezzlement', 'Corruption (Institutional)']"
Something Between Brooklyn and the Bronx,2015-05-07,article,News,,['Real Estate and Housing (Residential)']
Spieth Gets Lesson on Intricacies of Course at Sawgrass,2015-05-08,article,News,,"['Golf', 'Players Championship (Golf)']"
Letters: In Infamy,2015-05-07,article,Letter,,['Books and Literature']
Your Thursday Briefing,2015-05-07,article,News,,[]
Verbatim: Marco Rubio on Terrorists,2015-05-09,article,News,,"['Presidential Election of 2016', 'Terrorism']"
On the Job,2015-05-08,article,News,,['Books and Literature']
‘More Like a Book Launch’ — The Times’s Push to Build Buzz for Its Nail Salon Series,2015-05-08,article,News,,[]
15 European Opera Houses to Offer Free Online Streaming,2015-05-08,article,News,,['Opera']
How Hillary Is Winning,2015-05-09,article,Op-Ed,,"['Presidential Election of 2016', 'Polls and Public Opinion']"
Mothers and Presidents,2015-05-08,article,Op-Ed,,"['United States Politics and Government', 'Families and Family Life', 'Presidential Election of 2016']"
Charles Isherwood: The Tony Nominations Should Be ...,2015-05-07,article,News,,"['Theater', 'Tony Awards (Theater Awards)']"
New York Archdiocese Will Close 7 More Churches,2015-05-08,article,News,,"['Shutdowns (Institutional)', 'Churches (Buildings)']"
"Siemens to Cut 4,500 Jobs, Half of Them in Germany",2015-05-08,article,Brief,,['Layoffs and Job Reductions']
Rockets’ Reserves Repay Trust in Game 2; Clippers’ Lack of It Is Costly,2015-05-07,article,News,,"['Basketball', 'Playoff Games']"
All Aboard: The Luxe Boat,2015-05-08,article,News,,"['Cruises', 'Travel and Vacations']"
The Mysterious Persistence of the Cronut,2015-05-08,article,News,,"['Bakeries and Baked Products', 'Croissants', 'Doughnuts']"
Translating the Muni-Meter,2015-05-08,article,News,,['Parking Meters']
The Plagiarism Jitters,2015-05-09,article,News,,"['Plagiarism', 'Writing and Writers']"
"Billionaire Lifts Marco Rubio, Politically and Personally",2015-05-09,article,News,,"['Presidential Election of 2016', 'Campaign Finance', 'United States Politics and Government']"
Veterans Battle for Jobs on the Home Front,2015-05-09,article,News,,"['Veterans', 'Hiring and Promotion', 'Labor and Jobs']"
"Review: In ‘Hot Pursuit,’ Sofia Vergara and Reese Witherspoon on the Run",2015-05-07,article,Review,,['Movies']
Don’t Rehab La Guardia Airport. Close It.,2015-05-08,article,Op-Ed,,"['AIRPORTS', 'AIRLINES AND AIRPLANES', 'Transit Systems']"
Review: Spring Masters at the Park Avenue Armory,2015-05-07,article,Review,,['Art']
Fitbit Files to Go Public,2015-05-07,article,News,,"['Initial Public Offerings', 'Wearable Computing', 'Stocks and Bonds']"
India: Border Dispute With Bangladesh Nears an End,2015-05-08,article,Brief,,['Legislatures and Parliaments']
"Review: In ‘Bravetown,’ a Bad Boy Redeems Himself Through D.J. Magic",2015-05-08,article,Review,,['Movies']
Bank of America’s Relief for Mortgage Borrowers Is Questioned,2015-05-08,article,News,,"['Mortgages', 'Bankruptcies', 'Subprime Mortgage Crisis', 'Banking and Financial Institutions']"
"Liberia, Ravaged by Ebola, Faces a Future Without It",2015-05-08,article,News,,"['Ebola Virus', 'Epidemics', 'Medicine and Health', 'Hospitals', 'Hygiene and Cleanliness', 'Deaths (Fatalities)', 'Humanitarian Aid']"
Beyond the Iran Nuclear Deal,2015-05-09,article,Editorial,,"['Editorials', 'Nuclear Weapons', 'Embargoes and Sanctions', 'United States International Relations', 'International Relations']"
When Humans Declared War on Fish,2015-05-09,article,Op-Ed,,"['Fish and Other Marine Life', 'Fishing, Commercial', 'World War II (1939-45)', 'Oceans and Seas', 'Sonar']"
"Greece Will Make Next Debt Payment, Varoufakis Says",2015-05-07,article,News,,"['European Sovereign Debt Crisis (2010- )', 'Euro (Currency)']"
Airport Security Advances Clash With Privacy Issues  ,2015-05-08,article,News,,"['Airport Security', 'Privacy', 'Federal Budget (US)', 'Colleges and Universities', 'Research']"
David Letterman’s Top Ten On-Air Moments,2015-05-07,article,News,,['Television']
Jeb Bush’s Middle-East Role Model: His Brother?,2015-05-08,article,News,,"['Elections', 'International Relations', 'Nuclear Weapons', 'Presidential Election of 2016', 'United States International Relations', 'United States Politics and Government']"
"Your Turn: A Weekend Thread, Open for Comments",2015-05-08,article,News,,[]
"Sara Pennypacker’s ‘Meet the Dullards,’ and More",2015-05-08,article,Review,,['Books and Literature']
"Things to Do in Connecticut, May 10 to 16, 2015",2015-05-08,article,Schedule,,"['Art', 'Culture (Arts)']"
"Miller Theater Season to Offer Present and Past, With an Eye to the Future",2015-05-08,article,News,,['Classical Music']
It’s Not a ‘Stream’ of Consciousness,2015-05-08,article,Op-Ed,,"['Brain', 'English Language', 'Psychology and Psychologists', 'Research']"
"Rafael Nadal Reaches Madrid Open Final, Gaining Momentum on Clay",2015-05-09,article,News,,"['Tennis', 'Madrid Open (Tennis)']"
"Ben Carson on God, Country, and His Ailing Mom",2015-05-09,article,News,,['Presidential Election of 2016']
"In Paris, Craft Cocktails Sidle Up to the Bar",2015-05-08,article,News,,"['Bars and Nightclubs', 'ALCOHOLIC BEVERAGES', 'Cocktails']"
"Marcia Brown, 96, Dies; Book Illustrator Won Three Caldecott Medals",2015-05-07,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Books and Literature', 'Caldecott Medal', 'Children and Childhood']"
Where Would the Kardashians Be Without Kris Jenner?,2015-05-08,article,News,,"['Television', 'Celebrities', 'Reality Television']"
Life Among the Leopards,2015-05-08,article,News,,"['Leopards', 'Travel and Vacations']"
More Assaults on Fair Pay ,2015-05-09,article,Editorial,,"['Editorials', 'States (US)', 'Organized Labor', 'Building (Construction)', 'Wages and Salaries', 'Infrastructure (Public Works)']"
Review: ‘Elevada’ at Yale Rep Is a Sitcom of a Play,2015-05-09,article,Review,,"['Theater', 'Tango']"
"Review: Santu Mofokeng, ‘A Metaphorical Biography’",2015-05-07,article,Review,,"['Photography', 'Art']"
Debi Mazar’s Talent for Glamour,2015-05-08,article,News,,['Fashion and Apparel']
Bobby Jindal Offers Rare Praise for Hillary Clinton,2015-05-09,article,News,,['Presidential Election of 2016']
"Shelf, iPad, Bed Table: Reading, April 2015",2015-05-07,article,News,,"['Books and Literature', 'Parenting']"
Inside The New York Times Book Review: ‘A God in Ruins’,2015-05-08,audio,,,['Books and Literature']
U2 Prepares to Go on Tour,2015-05-08,audio,,,[]
A Reading of “Ruin” by Mark Bibbins,2015-05-08,audio,,,['Poetry and Poets']
Inside The New York Times Book Review: ‘A God in Ruins’,2015-05-08,audio,,,['Books and Literature']
The Highs and Lows,2015-05-07,multimedia,Interactive Feature,,"['Prices (Fares, Fees and Rates)', 'Real Estate and Housing (Residential)']"
Havana Nights,2015-05-08,multimedia,Interactive Feature,,['Photography']
Rhapsodies in Blues,2015-05-07,multimedia,Interactive Feature,,"['Theater', 'Tony Awards (Theater Awards)', 'Lighting', 'Design']"
Bookshelf: Dig It,2015-05-08,multimedia,Interactive Feature,,['Books and Literature']
매니큐어 제품의 위험성,2015-05-08,multimedia,Interactive Feature,,['Nails (Body Part)']
美甲产品的危险,2015-05-08,multimedia,Interactive Feature,,['Nails (Body Part)']
El Peligro de los Productos Para Uñas,2015-05-08,multimedia,Interactive Feature,,"['Nails (Body Part)', 'Cancer']"
The Conversation: Viewers Weigh In With Their Stories About Race in America,2015-05-07,multimedia,Interactive Feature,,"['Police', 'Parenting', 'Blacks', 'Black People', 'Race and Ethnicity']"
Bookshelf: This Is How We Roll,2015-05-08,multimedia,Interactive Feature,,['Books and Literature']
What the Latest N.S.A. Phone Ruling Means,2015-05-07,multimedia,Interactive Feature,,['Appeals Courts (US)']
Evening Hours | Monday Night Dream,2015-05-08,multimedia,Interactive Feature,,"['Fashion and Apparel', 'Parties (Social)']"
The Labor Picture in April,2015-05-08,multimedia,Interactive Feature,,[]
Primer: The 2015 British Elections,2015-05-07,multimedia,Interactive Feature,,['Elections']
When a City Stops for Soccer,2015-05-08,multimedia,Interactive Feature,,['Soccer']
Home Sales Around the New York Region,2015-05-08,multimedia,Interactive Feature,,['Real Estate and Housing (Residential)']
A Club Lingers On,2015-05-08,multimedia,Slideshow,,"['Organizations, Societies and Clubs', 'Women and Girls']"
The Week in Political Pictures,2015-05-08,multimedia,Slideshow,,"['Marine One (Helicopter)', 'Presidential Election of 2016']"
Tony Awards: Getting to Know You,2015-05-08,multimedia,Slideshow,,"['Theater', 'Tony Awards (Theater Awards)']"
A Rebound in Hiring,2015-05-08,multimedia,Slideshow,,"['Labor and Jobs', 'United States Economy']"
Israeli Identity Among Arabs and Jews,2015-05-08,multimedia,Slideshow,,[]
Conservative Party Wins Surprising Victory in Britain’s General Election,2015-05-08,multimedia,Slideshow,,['Elections']
Suno Soaks Up Sunshine and Southern Charm in Charleston,2015-05-07,multimedia,Slideshow,,['Travel and Vacations']
How the British Papers Reported the Election Results,2015-05-08,multimedia,Slideshow,,[]
